"item_id","required_class","category","role","basename_exact","required","status","search_mode","n_exact_candidates","source_selected","all_exact_candidates","destination","copied","size_bytes","md5","used_by","required_reason","preferred_rel"
"107","REQUIRED","08_required_Step5B_core_DE_audit","chronic_step5B_early_defined_24_core_chronic_DE_audit_table.csv","chronic_step5B_early_defined_24_core_chronic_DE_audit_table.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_early_defined_24_core_chronic_DE_audit_table.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_early_defined_24_core_chronic_DE_audit_table.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/08_Step5B_core_DE_audit/chronic_step5B_early_defined_24_core_chronic_DE_audit_table.csv",TRUE,4837,"75099a5de8ccf841658955743565fc9f","Figure5C source classification and Figure5D core-gene status","These files are the minimum core-gene DE audit outputs needed for Figure5C and Figure5D.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_early_defined_24_core_chronic_DE_audit_table.csv"
"108","REQUIRED","08_required_Step5B_core_DE_audit","chronic_step5B_early_defined_24_core_chronic_DE_audit_summary.csv","chronic_step5B_early_defined_24_core_chronic_DE_audit_summary.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_early_defined_24_core_chronic_DE_audit_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_early_defined_24_core_chronic_DE_audit_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/08_Step5B_core_DE_audit/chronic_step5B_early_defined_24_core_chronic_DE_audit_summary.csv",TRUE,936,"6ccda1c20335fe684a967c74243f3727","Figure5C source classification and Figure5D core-gene status","These files are the minimum core-gene DE audit outputs needed for Figure5C and Figure5D.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_early_defined_24_core_chronic_DE_audit_summary.csv"
"109","REQUIRED","08_required_Step5B_core_DE_audit","chronic_step5B_core_retention_class_summary.csv","chronic_step5B_core_retention_class_summary.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_retention_class_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_retention_class_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/08_Step5B_core_DE_audit/chronic_step5B_core_retention_class_summary.csv",TRUE,189,"5498331a2733e520466af8601e718dc1","Figure5C source classification and Figure5D core-gene status","These files are the minimum core-gene DE audit outputs needed for Figure5C and Figure5D.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_retention_class_summary.csv"
"110","REQUIRED","08_required_Step5B_core_DE_audit","chronic_step5B_core_genes_chronic_strict_and_direction_consistent.csv","chronic_step5B_core_genes_chronic_strict_and_direction_consistent.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_chronic_strict_and_direction_consistent.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_chronic_strict_and_direction_consistent.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/08_Step5B_core_DE_audit/chronic_step5B_core_genes_chronic_strict_and_direction_consistent.csv",TRUE,1136,"60b34ab1432b939584d54af8fbec938e","Figure5C source classification and Figure5D core-gene status","These files are the minimum core-gene DE audit outputs needed for Figure5C and Figure5D.","rebuild_submission/03_pig_chronic/tables/chronic_step5B_current78_core_DE_audit_Step4_locked/chronic_step5B_core_genes_chronic_strict_and_direction_consistent.csv"
"119","REQUIRED","09_required_Figure5C_core_DE_audit_plot","chronic_figure5C_current78_plot_source_data.csv","chronic_figure5C_current78_plot_source_data.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_plot_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_plot_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/09_Figure5C_core_DE_audit_plot/chronic_figure5C_current78_plot_source_data.csv",TRUE,7773,"4813ae1f83e3248248d462c48a9511d9","Figure5C","These are the minimum source data/statistics/gene categories for the core-gene audit plot.","rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_plot_source_data.csv"
"120","REQUIRED","09_required_Figure5C_core_DE_audit_plot","chronic_figure5C_current78_plot_statistics.csv","chronic_figure5C_current78_plot_statistics.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_plot_statistics.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_plot_statistics.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/09_Figure5C_core_DE_audit_plot/chronic_figure5C_current78_plot_statistics.csv",TRUE,311,"535f3337bfb8525fed180a9ebbdbdf3b","Figure5C","These are the minimum source data/statistics/gene categories for the core-gene audit plot.","rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_plot_statistics.csv"
"121","REQUIRED","09_required_Figure5C_core_DE_audit_plot","chronic_figure5C_current78_core_DE_gene_audit_plot_summary.csv","chronic_figure5C_current78_core_DE_gene_audit_plot_summary.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_core_DE_gene_audit_plot_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_core_DE_gene_audit_plot_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/09_Figure5C_core_DE_audit_plot/chronic_figure5C_current78_core_DE_gene_audit_plot_summary.csv",TRUE,1669,"c1969e48a68d2ae162f7b8a08d712384","Figure5C","These are the minimum source data/statistics/gene categories for the core-gene audit plot.","rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_core_DE_gene_audit_plot_summary.csv"
"122","REQUIRED","09_required_Figure5C_core_DE_audit_plot","chronic_figure5C_current78_gene_category_lists.csv","chronic_figure5C_current78_gene_category_lists.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_gene_category_lists.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_gene_category_lists.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/09_Figure5C_core_DE_audit_plot/chronic_figure5C_current78_gene_category_lists.csv",TRUE,364,"36e537552cc739e7cdc8b5160ec029d2","Figure5C","These are the minimum source data/statistics/gene categories for the core-gene audit plot.","rebuild_submission/03_pig_chronic/tables/chronic_figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/chronic_figure5C_current78_gene_category_lists.csv"
"123","REQUIRED","09_required_Figure5C_core_DE_audit_plot_figures","Figure5C_current78_core_DE_gene_audit_lollipop.png","Figure5C_current78_core_DE_gene_audit_lollipop.png",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/Figure5C_current78_core_DE_gene_audit_lollipop.png","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/Figure5C_current78_core_DE_gene_audit_lollipop.png","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/figures_required/Figure5C_core_DE_gene_audit_plot/Figure5C_current78_core_DE_gene_audit_lollipop.png",TRUE,196846,"887646347d3352a188c9c6f8d6082966","Figure5C","Final Figure5C image files are required for the manuscript figure package.","rebuild_submission/03_pig_chronic/figures/Figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/Figure5C_current78_core_DE_gene_audit_lollipop.png"
"124","REQUIRED","09_required_Figure5C_core_DE_audit_plot_figures","Figure5C_current78_core_DE_gene_audit_lollipop.pdf","Figure5C_current78_core_DE_gene_audit_lollipop.pdf",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/Figure5C_current78_core_DE_gene_audit_lollipop.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/Figure5C_current78_core_DE_gene_audit_lollipop.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/figures_required/Figure5C_core_DE_gene_audit_plot/Figure5C_current78_core_DE_gene_audit_lollipop.pdf",TRUE,7334,"9aad351f09ed82acc56a47e4e3e4d70f","Figure5C","Final Figure5C image files are required for the manuscript figure package.","rebuild_submission/03_pig_chronic/figures/Figure5C_current78_core_DE_gene_audit_plot_Step4_locked_fixed_label_v2/Figure5C_current78_core_DE_gene_audit_lollipop.pdf"
"126","REQUIRED","10_required_Figure5D_early_vs_chronic_summary","chronic_step6_current78_figure5D_plot_source_data.csv","chronic_step6_current78_figure5D_plot_source_data.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_figure5D_plot_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_figure5D_plot_source_data.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/10_Figure5D_early_vs_chronic_summary/chronic_step6_current78_figure5D_plot_source_data.csv",TRUE,2009,"f2ef5c0e0924676839c13b000616d30e","Figure5D","These are the minimum source data and extracted values for the early-vs-chronic summary panel.","rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_figure5D_plot_source_data.csv"
"127","REQUIRED","10_required_Figure5D_early_vs_chronic_summary","chronic_step6_current78_figure5D_summary.csv","chronic_step6_current78_figure5D_summary.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_figure5D_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_figure5D_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/10_Figure5D_early_vs_chronic_summary/chronic_step6_current78_figure5D_summary.csv",TRUE,2332,"fe6e638f7d7399557d495dbf8f99db9c","Figure5D","These are the minimum source data and extracted values for the early-vs-chronic summary panel.","rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_figure5D_summary.csv"
"128","REQUIRED","10_required_Figure5D_early_vs_chronic_summary","chronic_step6_current78_early_vs_chronic_extracted_values.csv","chronic_step6_current78_early_vs_chronic_extracted_values.csv",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_early_vs_chronic_extracted_values.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_early_vs_chronic_extracted_values.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/10_Figure5D_early_vs_chronic_summary/chronic_step6_current78_early_vs_chronic_extracted_values.csv",TRUE,664,"60c95ce3853d4bc1df75a68d3363c7d3","Figure5D","These are the minimum source data and extracted values for the early-vs-chronic summary panel.","rebuild_submission/03_pig_chronic/tables/chronic_step6_current78_figure5D_early_vs_chronic_summary/chronic_step6_current78_early_vs_chronic_extracted_values.csv"
"129","REQUIRED","10_required_Figure5D_early_vs_chronic_summary_figures","Figure5D_current78_early_vs_chronic_summary_tileplot.png","Figure5D_current78_early_vs_chronic_summary_tileplot.png",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5D_current78_early_vs_chronic_summary/Figure5D_current78_early_vs_chronic_summary_tileplot.png","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5D_current78_early_vs_chronic_summary/Figure5D_current78_early_vs_chronic_summary_tileplot.png","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/figures_required/Figure5D_early_vs_chronic_summary/Figure5D_current78_early_vs_chronic_summary_tileplot.png",TRUE,168843,"3cf0d00a9e74127ee4ba883ab12965c7","Figure5D","Final Figure5D image files are required for the manuscript figure package.","rebuild_submission/03_pig_chronic/figures/Figure5D_current78_early_vs_chronic_summary/Figure5D_current78_early_vs_chronic_summary_tileplot.png"
"130","REQUIRED","10_required_Figure5D_early_vs_chronic_summary_figures","Figure5D_current78_early_vs_chronic_summary_tileplot.pdf","Figure5D_current78_early_vs_chronic_summary_tileplot.pdf",TRUE,"COPIED","preferred_exact_path",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5D_current78_early_vs_chronic_summary/Figure5D_current78_early_vs_chronic_summary_tileplot.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/figures/Figure5D_current78_early_vs_chronic_summary/Figure5D_current78_early_vs_chronic_summary_tileplot.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/figures_required/Figure5D_early_vs_chronic_summary/Figure5D_current78_early_vs_chronic_summary_tileplot.pdf",TRUE,5210,"a01c9a57d7b21011b38714b819d8e05b","Figure5D","Final Figure5D image files are required for the manuscript figure package.","rebuild_submission/03_pig_chronic/figures/Figure5D_current78_early_vs_chronic_summary/Figure5D_current78_early_vs_chronic_summary_tileplot.pdf"
"ALT001","REQUIRED","01_required_cross_project_early_pig_core_input_alternative_any","Fixed early-defined 24 core gene table; any accepted exact basename with 24 rows","step21_current78_pig_core_ortholog_gene_table.csv OR step21_current78_core_ortholog_gene_table.csv OR step21_pig_core_ortholog_gene_table.csv OR step18_current78_pig_core_gene_table.csv OR step18_current78_core_gene_table.csv",TRUE,"COPIED","required_alternative_any_valid_candidate_from_exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step21_current78_Figure4C_core_heatmap/step21_current78_pig_core_ortholog_gene_table.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step21_current78_Figure4C_core_heatmap/step21_current78_pig_core_ortholog_gene_table.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/source_inputs/01_early_pig_inputs_required/step21_current78_pig_core_ortholog_gene_table.csv",TRUE,3342,"66c0473561ef15267a96a66467730573","J supplementary core heatmap, J2 fixed-core chronic DE audit, K Figure5C, and L Figure5D","At least one valid fixed early-defined 24-core gene table is required. The accepted basename does not have to be step18_current78_pig_core_gene_table.csv because J/J2 allow multiple candidate exact filenames.","rebuild_submission/02_pig_early/step21_current78_pig_core_ortholog_gene_table.csv||rebuild_submission/02_pig_early/step21_current78_core_ortholog_gene_table.csv||rebuild_submission/02_pig_early/step21_pig_core_ortholog_gene_table.csv||rebuild_submission/02_pig_early/step18_current78_pig_core_gene_table.csv||rebuild_submission/02_pig_early/step18_current78_core_gene_table.csv"
