"ortholog_name","input","input_number","input_ensg","ensg_number","ortholog_ensg","description","n_mouse_orthologs","n_human_inputs"
"Ilf3","ILF3",350,"ENSG00000129351","350.1.1","ENSMUSG00000032178","interleukin enhancer binding factor 3 [Source:MGI Symbol;Acc:MGI:1339973]",1,1
"Ilk","ILK",351,"ENSG00000166333","351.1.1","ENSMUSG00000030890","integrin linked kinase [Source:MGI Symbol;Acc:MGI:1195267]",1,1
"Immt","IMMT",352,"ENSG00000132305","352.1.1","ENSMUSG00000052337","inner membrane protein, mitochondrial [Source:MGI Symbol;Acc:MGI:1923864]",1,1
"Incenp","INCENP",353,"ENSG00000149503","353.1.1","ENSMUSG00000024660","inner centromere protein [Source:MGI Symbol;Acc:MGI:1313288]",1,1
"Ing1","ING1",354,"ENSG00000153487","354.1.1","ENSMUSG00000045969","inhibitor of growth family, member 1 [Source:MGI Symbol;Acc:MGI:1349481]",1,1
"Ing2","ING2",355,"ENSG00000168556","355.1.1","ENSMUSG00000063049","inhibitor of growth family, member 2 [Source:MGI Symbol;Acc:MGI:1916510]",1,1
"Ing5","ING5",356,"ENSG00000168395","356.1.1","ENSMUSG00000026283","inhibitor of growth family, member 5 [Source:MGI Symbol;Acc:MGI:1922816]",1,1
"Inpp4b","INPP4B",357,"ENSG00000109452","357.1.1","ENSMUSG00000037940","inositol polyphosphate-4-phosphatase, type II [Source:MGI Symbol;Acc:MGI:2158925]",1,1
"Irak4","IRAK4",358,"ENSG00000198001","358.1.1","ENSMUSG00000059883","interleukin-1 receptor-associated kinase 4 [Source:MGI Symbol;Acc:MGI:2182474]",1,1
"Irf1","IRF1",359,"ENSG00000125347","359.1.1","ENSMUSG00000018899","interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]",1,1
"Irf3","IRF3",360,"ENSG00000126456","360.1.1","ENSMUSG00000003184","interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]",1,1
"Irf5","IRF5",361,"ENSG00000128604","361.1.1","ENSMUSG00000029771","interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]",1,1
"Irf7","IRF7",362,"ENSG00000185507","362.1.1","ENSMUSG00000025498","interferon regulatory factor 7 [Source:MGI Symbol;Acc:MGI:1859212]",1,1
"Itgb3","ITGB3",363,"ENSG00000259207","363.1.1","ENSMUSG00000020689","integrin beta 3 [Source:MGI Symbol;Acc:MGI:96612]",1,1
"Itgb4","ITGB4",364,"ENSG00000132470","364.1.1","ENSMUSG00000020758","integrin beta 4 [Source:MGI Symbol;Acc:MGI:96613]",1,1
"Itpk1","ITPK1",365,"ENSG00000100605","365.1.1","ENSMUSG00000057963","inositol 1,3,4-triphosphate 5/6 kinase [Source:MGI Symbol;Acc:MGI:2446159]",1,1
"Itpkb","ITPKB",366,"ENSG00000143772","366.1.1","ENSMUSG00000038855","inositol 1,4,5-trisphosphate 3-kinase B [Source:MGI Symbol;Acc:MGI:109235]",1,1
"Itpr1","ITPR1",367,"ENSG00000150995","367.1.1","ENSMUSG00000030102","inositol 1,4,5-trisphosphate receptor 1 [Source:MGI Symbol;Acc:MGI:96623]",1,1
"Itpr2","ITPR2",368,"ENSG00000123104","368.1.1","ENSMUSG00000030287","inositol 1,4,5-triphosphate receptor 2 [Source:MGI Symbol;Acc:MGI:99418]",1,1
"Itpr3","ITPR3",369,"ENSG00000096433","369.1.1","ENSMUSG00000042644","inositol 1,4,5-triphosphate receptor 3 [Source:MGI Symbol;Acc:MGI:96624]",1,1
"Itsn2","ITSN2",370,"ENSG00000198399","370.1.1","ENSMUSG00000020640","intersectin 2 [Source:MGI Symbol;Acc:MGI:1338049]",1,1
"Jak2","JAK2",371,"ENSG00000096968","371.1.1","ENSMUSG00000024789","Janus kinase 2 [Source:MGI Symbol;Acc:MGI:96629]",1,1
"Jpt1","JPT1",372,"ENSG00000189159","372.1.1","ENSMUSG00000020737","Jupiter microtubule associated homolog 1 [Source:MGI Symbol;Acc:MGI:1096361]",1,1
"Jun","JUN",373,"ENSG00000177606","373.1.1","ENSMUSG00000052684","jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]",1,1
"Junb","JUNB",374,"ENSG00000171223","374.1.1","ENSMUSG00000052837","jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]",1,1
"Kat5","KAT5",375,"ENSG00000172977","375.1.1","ENSMUSG00000024926","K(lysine) acetyltransferase 5 [Source:MGI Symbol;Acc:MGI:1932051]",1,1
"Kcna1","KCNA1",376,"ENSG00000111262","376.1.1","ENSMUSG00000047976","potassium voltage-gated channel, shaker-related subfamily, member 1 [Source:MGI Symbol;Acc:MGI:96654]",1,1
"Kcnj12","KCNJ12",377,"ENSG00000184185","377.1.1","ENSMUSG00000042529","potassium inwardly-rectifying channel, subfamily J, member 12 [Source:MGI Symbol;Acc:MGI:108495]",1,1
"Kdm1a","KDM1A",378,"ENSG00000004487","378.1.1","ENSMUSG00000036940","lysine (K)-specific demethylase 1A [Source:MGI Symbol;Acc:MGI:1196256]",1,1
"Kdm2b","KDM2B",379,"ENSG00000089094","379.1.1","ENSMUSG00000029475","lysine (K)-specific demethylase 2B [Source:MGI Symbol;Acc:MGI:1354737]",1,1
"Kdm4a","KDM4A",380,"ENSG00000066135","380.1.1","ENSMUSG00000033326","lysine (K)-specific demethylase 4A [Source:MGI Symbol;Acc:MGI:2446210]",1,1
"Kdm4c","KDM4C",381,"ENSG00000107077","381.1.1","ENSMUSG00000028397","lysine (K)-specific demethylase 4C [Source:MGI Symbol;Acc:MGI:1924054]",1,1
"Kdm5b","KDM5B",382,"ENSG00000117139","382.1.1","ENSMUSG00000042207","lysine demethylase 5B [Source:MGI Symbol;Acc:MGI:1922855]",1,1
"Kdm6b","KDM6B",383,"ENSG00000132510","383.1.1","ENSMUSG00000018476","KDM1 lysine (K)-specific demethylase 6B [Source:MGI Symbol;Acc:MGI:2448492]",1,1
"Kdr","KDR",384,"ENSG00000128052","384.1.1","ENSMUSG00000062960","kinase insert domain protein receptor [Source:MGI Symbol;Acc:MGI:96683]",1,1
"Keap1","KEAP1",385,"ENSG00000079999","385.1.1","ENSMUSG00000003308","kelch-like ECH-associated protein 1 [Source:MGI Symbol;Acc:MGI:1858732]",1,1
"Kif11","KIF11",386,"ENSG00000138160","386.1.1","ENSMUSG00000012443","kinesin family member 11 [Source:MGI Symbol;Acc:MGI:1098231]",1,1
"Kif20a","KIF20A",387,"ENSG00000112984","387.1.1","ENSMUSG00000003779","kinesin family member 20A [Source:MGI Symbol;Acc:MGI:1201682]",1,1
"Kif2c","KIF2C",388,"ENSG00000142945","388.1.1","ENSMUSG00000028678","kinesin family member 2C [Source:MGI Symbol;Acc:MGI:1921054]",1,1
"Kl","KL",390,"ENSG00000133116","390.1.1","ENSMUSG00000058488","klotho [Source:MGI Symbol;Acc:MGI:1101771]",1,1
"Klf4","KLF4",391,"ENSG00000136826","391.1.1","ENSMUSG00000003032","Kruppel-like transcription factor 4 (gut) [Source:MGI Symbol;Acc:MGI:1342287]",1,1
"Kndc1","KNDC1",392,"ENSG00000171798","392.1.1","ENSMUSG00000066129","kinase non-catalytic C-lobe domain (KIND) containing 1 [Source:MGI Symbol;Acc:MGI:1923734]",1,1
"Krt19","KRT19",393,"ENSG00000171345","393.1.1","ENSMUSG00000020911","keratin 19 [Source:MGI Symbol;Acc:MGI:96693]",1,1
"Ksr2","KSR2",394,"ENSG00000171435","394.1.1","ENSMUSG00000061578","kinase suppressor of ras 2 [Source:MGI Symbol;Acc:MGI:3610315]",1,1
"Lamp2","LAMP2",395,"ENSG00000005893","395.1.1","ENSMUSG00000016534","lysosomal-associated membrane protein 2 [Source:MGI Symbol;Acc:MGI:96748]",1,1
"Lats1","LATS1",396,"ENSG00000131023","396.1.1","ENSMUSG00000040021","large tumor suppressor [Source:MGI Symbol;Acc:MGI:1333883]",1,1
"Lats2","LATS2",397,"ENSG00000150457","397.1.1","ENSMUSG00000021959","large tumor suppressor 2 [Source:MGI Symbol;Acc:MGI:1354386]",1,1
"Layn","LAYN",398,"ENSG00000204381","398.1.1","ENSMUSG00000060594","layilin [Source:MGI Symbol;Acc:MGI:2685357]",1,1
"Lbr","LBR",399,"ENSG00000143815","399.1.1","ENSMUSG00000004880","lamin B receptor [Source:MGI Symbol;Acc:MGI:2138281]",1,1
"Lcn2","LCN2",400,"ENSG00000148346","400.1.1","ENSMUSG00000026822","lipocalin 2 [Source:MGI Symbol;Acc:MGI:96757]",1,1
"Leo1","LEO1",401,"ENSG00000166477","401.1.1","ENSMUSG00000042487","Leo1, Paf1/RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:2685031]",1,1
"Lgals3","LGALS3",402,"ENSG00000131981","402.1.1","ENSMUSG00000050335","lectin, galactose binding, soluble 3 [Source:MGI Symbol;Acc:MGI:96778]",1,1
"Lima1","LIMA1",403,"ENSG00000050405","403.1.1","ENSMUSG00000023022","LIM domain and actin binding 1 [Source:MGI Symbol;Acc:MGI:1920992]",1,1
"Limk1","LIMK1",404,"ENSG00000106683","404.1.1","ENSMUSG00000029674","LIM domain kinase 1 [Source:MGI Symbol;Acc:MGI:104572]",1,1
"Lin52","LIN52",405,"ENSG00000205659","405.1.1","ENSMUSG00000085793","lin-52 DREAM MuvB core complex component [Source:MGI Symbol;Acc:MGI:3045391]",1,1
"Lin54","LIN54",406,"ENSG00000189308","406.1.1","ENSMUSG00000118665","lin-54 DREAM MuvB core complex component [Source:MGI Symbol;Acc:MGI:2140902]",1,1
"Lin9","LIN9",407,"ENSG00000183814","407.1.1","ENSMUSG00000058729","lin-9 DREAM MuvB core complex component [Source:MGI Symbol;Acc:MGI:1919818]",1,1
"Lmna","LMNA",408,"ENSG00000160789","408.1.1","ENSMUSG00000028063","lamin A [Source:MGI Symbol;Acc:MGI:96794]",1,1
"Lmnb1","LMNB1",409,"ENSG00000113368","409.1.1","ENSMUSG00000024590","lamin B1 [Source:MGI Symbol;Acc:MGI:96795]",1,1
"Lox","LOX",411,"ENSG00000113083","411.1.1","ENSMUSG00000024529","lysyl oxidase [Source:MGI Symbol;Acc:MGI:96817]",1,1
"Loxl2","LOXL2",412,"ENSG00000134013","412.1.1","ENSMUSG00000034205","lysyl oxidase-like 2 [Source:MGI Symbol;Acc:MGI:2137913]",1,1
"Lpar1","LPAR1",413,"ENSG00000198121","413.1.1","ENSMUSG00000038668","lysophosphatidic acid receptor 1 [Source:MGI Symbol;Acc:MGI:108429]",1,1
"Lpar3","LPAR3",414,"ENSG00000171517","414.1.1","ENSMUSG00000036832","lysophosphatidic acid receptor 3 [Source:MGI Symbol;Acc:MGI:1929469]",1,1
"Lrrk2","LRRK2",415,"ENSG00000188906","415.1.1","ENSMUSG00000036273","leucine-rich repeat kinase 2 [Source:MGI Symbol;Acc:MGI:1913975]",1,1
"Ly6d","LY6D",416,"ENSG00000167656","416.1.1","ENSMUSG00000034634","lymphocyte antigen 6 family member D [Source:MGI Symbol;Acc:MGI:96881]",1,1
"Mad1l1","MAD1L1",417,"ENSG00000002822","417.1.1","ENSMUSG00000029554","MAD1 mitotic arrest deficient 1-like 1 [Source:MGI Symbol;Acc:MGI:1341857]",1,1
"Mad2l1","MAD2L1",418,"ENSG00000164109","418.1.1","ENSMUSG00000029910","MAD2 mitotic arrest deficient-like 1 [Source:MGI Symbol;Acc:MGI:1860374]",1,1
"Mael","MAEL",419,"ENSG00000143194","419.1.1","ENSMUSG00000040629","maelstrom spermatogenic transposon silencer [Source:MGI Symbol;Acc:MGI:2138453]",1,1
"Maf","MAF",420,"ENSG00000178573","420.1.1","ENSMUSG00000055435","MAF bZIP transcription factor [Source:MGI Symbol;Acc:MGI:96909]",1,1
"Magea13","MAGEA2",421,"ENSG00000268606","421.2.1","ENSMUSG00000046180","MAGE family member A13 [Source:MGI Symbol;Acc:MGI:1922602]",1,1
"Map2k1","MAP2K1",423,"ENSG00000169032","423.1.1","ENSMUSG00000004936","mitogen-activated protein kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346866]",1,1
"Map2k2","MAP2K2",424,"ENSG00000126934","424.1.1","ENSMUSG00000035027","mitogen-activated protein kinase kinase 2 [Source:MGI Symbol;Acc:MGI:1346867]",1,1
"Map2k3","MAP2K3",425,"ENSG00000034152","425.1.1","ENSMUSG00000018932","mitogen-activated protein kinase kinase 3 [Source:MGI Symbol;Acc:MGI:1346868]",1,1
"Map2k6","MAP2K6",426,"ENSG00000108984","426.1.1","ENSMUSG00000020623","mitogen-activated protein kinase kinase 6 [Source:MGI Symbol;Acc:MGI:1346870]",1,1
"Map2k7","MAP2K7",427,"ENSG00000076984","427.1.1","ENSMUSG00000002948","mitogen-activated protein kinase kinase 7 [Source:MGI Symbol;Acc:MGI:1346871]",1,1
"Map3k14","MAP3K14",428,"ENSG00000006062","428.1.1","ENSMUSG00000020941","mitogen-activated protein kinase kinase kinase 14 [Source:MGI Symbol;Acc:MGI:1858204]",1,1
"Map3k5","MAP3K5",429,"ENSG00000197442","429.1.1","ENSMUSG00000071369","mitogen-activated protein kinase kinase kinase 5 [Source:MGI Symbol;Acc:MGI:1346876]",1,1
"Map3k6","MAP3K6",430,"ENSG00000142733","430.1.1","ENSMUSG00000028862","mitogen-activated protein kinase kinase kinase 6 [Source:MGI Symbol;Acc:MGI:1855691]",1,1
"Map3k7","MAP3K7",431,"ENSG00000135341","431.1.1","ENSMUSG00000028284","mitogen-activated protein kinase kinase kinase 7 [Source:MGI Symbol;Acc:MGI:1346877]",1,1
"Map4k1","MAP4K1",432,"ENSG00000104814","432.1.1","ENSMUSG00000037337","mitogen-activated protein kinase kinase kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346882]",1,1
"Mapk1","MAPK1",433,"ENSG00000100030","433.1.1","ENSMUSG00000063358","mitogen-activated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1346858]",1,1
"Mapk12","MAPK12",434,"ENSG00000188130","434.1.1","ENSMUSG00000022610","mitogen-activated protein kinase 12 [Source:MGI Symbol;Acc:MGI:1353438]",1,1
"Mapk14","MAPK14",435,"ENSG00000112062","435.1.1","ENSMUSG00000053436","mitogen-activated protein kinase 14 [Source:MGI Symbol;Acc:MGI:1346865]",1,1
"Mapk9","MAPK9",436,"ENSG00000050748","436.1.1","ENSMUSG00000020366","mitogen-activated protein kinase 9 [Source:MGI Symbol;Acc:MGI:1346862]",1,1
"Mapkapk5","MAPKAPK5",437,"ENSG00000089022","437.1.1","ENSMUSG00000029454","MAP kinase-activated protein kinase 5 [Source:MGI Symbol;Acc:MGI:1333110]",1,1
"Marchf5","MARCHF5",438,"ENSG00000198060","438.1.1","ENSMUSG00000023307","membrane associated ring-CH-type finger 5 [Source:MGI Symbol;Acc:MGI:1915207]",1,1
"Marcks","MARCKS",439,"ENSG00000277443","439.1.1","ENSMUSG00000069662","myristoylated alanine rich protein kinase C substrate [Source:MGI Symbol;Acc:MGI:96907]",1,1
"Mast1","MAST1",440,"ENSG00000105613","440.1.1","ENSMUSG00000053693","microtubule associated serine/threonine kinase 1 [Source:MGI Symbol;Acc:MGI:1861901]",1,1
"Matk","MATK",441,"ENSG00000007264","441.1.1","ENSMUSG00000004933","megakaryocyte-associated tyrosine kinase [Source:MGI Symbol;Acc:MGI:99259]",1,1
"Mavs","MAVS",442,"ENSG00000088888","442.1.1","ENSMUSG00000037523","mitochondrial antiviral signaling protein [Source:MGI Symbol;Acc:MGI:2444773]",1,1
"Mcam","MCAM",443,"ENSG00000076706","443.1.1","ENSMUSG00000032135","melanoma cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1933966]",1,1
"Mcl1","MCL1",444,"ENSG00000143384","444.1.1","ENSMUSG00000038612","myeloid cell leukemia sequence 1 [Source:MGI Symbol;Acc:MGI:101769]",1,1
"Mcm3ap","MCM3AP",445,"ENSG00000160294","445.1.1","ENSMUSG00000001150","minichromosome maintenance complex component 3 associated protein [Source:MGI Symbol;Acc:MGI:1930089]",1,1
"Mcm7","MCM7",446,"ENSG00000166508","446.1.1","ENSMUSG00000029730","minichromosome maintenance complex component 7 [Source:MGI Symbol;Acc:MGI:1298398]",1,1
"Mcrs1","MCRS1",447,"ENSG00000187778","447.1.1","ENSMUSG00000037570","microspherule protein 1 [Source:MGI Symbol;Acc:MGI:1858420]",1,1
"Mcu","MCU",448,"ENSG00000156026","448.1.1","ENSMUSG00000009647","mitochondrial calcium uniporter [Source:MGI Symbol;Acc:MGI:3026965]",1,1
"Mdc1","MDC1",449,"ENSG00000137337","449.1.1","ENSMUSG00000061607","mediator of DNA damage checkpoint 1 [Source:MGI Symbol;Acc:MGI:3525201]",1,1
"Mdh1","MDH1",450,"ENSG00000014641","450.1.1","ENSMUSG00000020321","malate dehydrogenase 1, NAD (soluble) [Source:MGI Symbol;Acc:MGI:97051]",1,1
"Mdk","MDK",451,"ENSG00000110492","451.1.1","ENSMUSG00000027239","midkine [Source:MGI Symbol;Acc:MGI:96949]",1,1
"Mdm2","MDM2",452,"ENSG00000135679","452.1.1","ENSMUSG00000020184","transformed mouse 3T3 cell double minute 2 [Source:MGI Symbol;Acc:MGI:96952]",1,1
"Me1","ME1",454,"ENSG00000065833","454.1.1","ENSMUSG00000032418","malic enzyme 1, NADP(+)-dependent, cytosolic [Source:MGI Symbol;Acc:MGI:97043]",1,1
"Me2","ME2",455,"ENSG00000082212","455.1.1","ENSMUSG00000024556","malic enzyme 2, NAD(+)-dependent, mitochondrial [Source:MGI Symbol;Acc:MGI:2147351]",1,1
"Mecp2","MECP2",456,"ENSG00000169057","456.1.1","ENSMUSG00000031393","methyl CpG binding protein 2 [Source:MGI Symbol;Acc:MGI:99918]",1,1
"Med12","MED12",457,"ENSG00000184634","457.1.1","ENSMUSG00000079487","mediator complex subunit 12 [Source:MGI Symbol;Acc:MGI:1926212]",1,1
"Mef2a","MEF2A",458,"ENSG00000068305","458.1.1","ENSMUSG00000030557","myocyte enhancer factor 2A [Source:MGI Symbol;Acc:MGI:99532]",1,1
"Meis2","MEIS2",459,"ENSG00000134138","459.1.1","ENSMUSG00000027210","Meis homeobox 2 [Source:MGI Symbol;Acc:MGI:108564]",1,1
"Men1","MEN1",460,"ENSG00000133895","460.1.1","ENSMUSG00000024947","multiple endocrine neoplasia 1 [Source:MGI Symbol;Acc:MGI:1316736]",1,1
"Meox1","MEOX1",461,"ENSG00000005102","461.1.1","ENSMUSG00000001493","mesenchyme homeobox 1 [Source:MGI Symbol;Acc:MGI:103220]",1,1
"Met","MET",462,"ENSG00000105976","462.1.1","ENSMUSG00000009376","met proto-oncogene [Source:MGI Symbol;Acc:MGI:96969]",1,1
"Mettl14","METTL14",463,"ENSG00000145388","463.1.1","ENSMUSG00000028114","methyltransferase 14, N6-adenosine-methyltransferase subunit [Source:MGI Symbol;Acc:MGI:2442926]",1,1
"Mif","MIF",464,"ENSG00000240972","464.1.1","ENSMUSG00000033307","macrophage migration inhibitory factor (glycosylation-inhibiting factor) [Source:MGI Symbol;Acc:MGI:96982]",1,1
"Mink1","MINK1",465,"ENSG00000141503","465.1.1","ENSMUSG00000020827","misshapen-like kinase 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:1355329]",1,1
"Mitf","MITF",466,"ENSG00000187098","466.1.1","ENSMUSG00000035158","melanogenesis associated transcription factor [Source:MGI Symbol;Acc:MGI:104554]",1,1
"Mkrn1","MKRN1",467,"ENSG00000133606","467.1.1","ENSMUSG00000029922","makorin, ring finger protein, 1 [Source:MGI Symbol;Acc:MGI:1859353]",1,1
"Mme","MME",468,"ENSG00000196549","468.1.1","ENSMUSG00000027820","membrane metallo endopeptidase [Source:MGI Symbol;Acc:MGI:97004]",1,1
"Mmp7","MMP7",469,"ENSG00000137673","469.1.1","ENSMUSG00000018623","matrix metallopeptidase 7 [Source:MGI Symbol;Acc:MGI:103189]",1,1
"Mmp9","MMP9",470,"ENSG00000100985","470.1.1","ENSMUSG00000017737","matrix metallopeptidase 9 [Source:MGI Symbol;Acc:MGI:97011]",1,1
"Mnx1","MNX1",471,"ENSG00000130675","471.1.1","ENSMUSG00000001566","motor neuron and pancreas homeobox 1 [Source:MGI Symbol;Acc:MGI:109160]",1,1
"Mob3a","MOB3A",472,"ENSG00000172081","472.1.1","ENSMUSG00000003348","MOB kinase activator 3A [Source:MGI Symbol;Acc:MGI:3050117]",1,1
"Morc3","MORC3",473,"ENSG00000159256","473.1.1","ENSMUSG00000039456","microrchidia 3 [Source:MGI Symbol;Acc:MGI:2136841]",1,1
"Morf4l1","MORF4L1",474,"ENSG00000185787","474.1.1","ENSMUSG00000062270","mortality factor 4 like 1 [Source:MGI Symbol;Acc:MGI:1096551]",1,1
"Mos","MOS",475,"ENSG00000172680","475.1.1","ENSMUSG00000078365","Moloney sarcoma oncogene [Source:MGI Symbol;Acc:MGI:97052]",1,1
"Mrtfa","MRTFA",476,"ENSG00000196588","476.1.1","ENSMUSG00000042292","myocardin related transcription factor A [Source:MGI Symbol;Acc:MGI:2384495]",1,1
"Mrtfb","MRTFB",477,"ENSG00000186260","477.1.1","ENSMUSG00000009569","myocardin related transcription factor B [Source:MGI Symbol;Acc:MGI:3050795]",1,1
"Msn","MSN",478,"ENSG00000147065","478.1.1","ENSMUSG00000031207","moesin [Source:MGI Symbol;Acc:MGI:97167]",1,1
"Mst1","MST1",479,"ENSG00000173531","479.1.1","ENSMUSG00000032591","macrophage stimulating 1 (hepatocyte growth factor-like) [Source:MGI Symbol;Acc:MGI:96080]",1,1
"Mtdh","MTDH",481,"ENSG00000147649","481.1.1","ENSMUSG00000022255","metadherin [Source:MGI Symbol;Acc:MGI:1914404]",1,1
"Mthfd2","MTHFD2",482,"ENSG00000065911","482.1.1","ENSMUSG00000005667","methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase [Source:MGI Symbol;Acc:MGI:1338850]",1,1
"Mtor","MTOR",483,"ENSG00000198793","483.1.1","ENSMUSG00000028991","mechanistic target of rapamycin kinase [Source:MGI Symbol;Acc:MGI:1928394]",1,1
"Muc4","MUC4",484,"ENSG00000145113","484.1.1","ENSMUSG00000118672","mucin 4 [Source:MGI Symbol;Acc:MGI:2153525]",1,1
"Mus81","MUS81",485,"ENSG00000172732","485.1.1","ENSMUSG00000024906","MUS81 structure-specific endonuclease subunit [Source:MGI Symbol;Acc:MGI:1918961]",1,1
"Mvk","MVK",486,"ENSG00000110921","486.1.1","ENSMUSG00000041939","mevalonate kinase [Source:MGI Symbol;Acc:MGI:107624]",1,1
"Mvp","MVP",487,"ENSG00000013364","487.1.1","ENSMUSG00000030681","major vault protein [Source:MGI Symbol;Acc:MGI:1925638]",1,1
"Mxd4","MXD4",488,"ENSG00000123933","488.1.1","ENSMUSG00000037235","Max dimerization protein 4 [Source:MGI Symbol;Acc:MGI:104991]",1,1
"Mybbp1a","MYBBP1A",489,"ENSG00000132382","489.1.1","ENSMUSG00000040463","MYB binding protein (P160) 1a [Source:MGI Symbol;Acc:MGI:106181]",1,1
"Mybl2","MYBL2",490,"ENSG00000101057","490.1.1","ENSMUSG00000017861","myeloblastosis oncogene-like 2 [Source:MGI Symbol;Acc:MGI:101785]",1,1
"Myc","MYC",491,"ENSG00000136997","491.1.1","ENSMUSG00000022346","myelocytomatosis oncogene [Source:MGI Symbol;Acc:MGI:97250]",1,1
"Mycn","MYCN",492,"ENSG00000134323","492.1.1","ENSMUSG00000037169","v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived [Source:MGI Symbol;Acc:MGI:97357]",1,1
"Myd88","MYD88",493,"ENSG00000172936","493.1.1","ENSMUSG00000032508","myeloid differentiation primary response gene 88 [Source:MGI Symbol;Acc:MGI:108005]",1,1
"Mylk","MYLK",494,"ENSG00000065534","494.1.1","ENSMUSG00000022836","myosin, light polypeptide kinase [Source:MGI Symbol;Acc:MGI:894806]",1,1
"Nacc1","NACC1",495,"ENSG00000160877","495.1.1","ENSMUSG00000001910","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing [Source:MGI Symbol;Acc:MGI:1914080]",1,1
"Nadk","NADK",496,"ENSG00000008130","496.1.1","ENSMUSG00000029063","NAD kinase [Source:MGI Symbol;Acc:MGI:2183149]",1,1
"Nampt","NAMPT",497,"ENSG00000105835","497.1.1","ENSMUSG00000020572","nicotinamide phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:1929865]",1,1
"Nanog","NANOG",498,"ENSG00000111704","498.1.1","ENSMUSG00000012396","Nanog homeobox [Source:MGI Symbol;Acc:MGI:1919200]",1,1
"Nbn","NBN",499,"ENSG00000104320","499.1.1","ENSMUSG00000028224","nibrin [Source:MGI Symbol;Acc:MGI:1351625]",1,1
"Nbr1","NBR1",500,"ENSG00000188554","500.1.1","ENSMUSG00000017119","NBR1, autophagy cargo receptor [Source:MGI Symbol;Acc:MGI:108498]",1,1
"Ncapg2","NCAPG2",501,"ENSG00000146918","501.1.1","ENSMUSG00000042029","non-SMC condensin II complex, subunit G2 [Source:MGI Symbol;Acc:MGI:1923294]",1,1
"Ncaph2","NCAPH2",502,"ENSG00000025770","502.1.1","ENSMUSG00000008690","non-SMC condensin II complex, subunit H2 [Source:MGI Symbol;Acc:MGI:1289164]",1,1
"Ndrg1","NDRG1",503,"ENSG00000104419","503.1.1","ENSMUSG00000005125","N-myc downstream regulated gene 1 [Source:MGI Symbol;Acc:MGI:1341799]",1,1
"Ndst2","NDST2",504,"ENSG00000166507","504.1.1","ENSMUSG00000039308","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2 [Source:MGI Symbol;Acc:MGI:97040]",1,1
"Nedd4","NEDD4",505,"ENSG00000069869","505.1.1","ENSMUSG00000032216","neural precursor cell expressed, developmentally down-regulated 4 [Source:MGI Symbol;Acc:MGI:97297]",1,1
"Nek1","NEK1",506,"ENSG00000137601","506.1.1","ENSMUSG00000031644","NIMA (never in mitosis gene a)-related expressed kinase 1 [Source:MGI Symbol;Acc:MGI:97303]",1,1
"Nek2","NEK2",507,"ENSG00000117650","507.1.1","ENSMUSG00000026622","NIMA (never in mitosis gene a)-related expressed kinase 2 [Source:MGI Symbol;Acc:MGI:109359]",1,1
"Nek4","NEK4",508,"ENSG00000114904","508.1.1","ENSMUSG00000021918","NIMA (never in mitosis gene a)-related expressed kinase 4 [Source:MGI Symbol;Acc:MGI:1344404]",1,1
"Nek6","NEK6",509,"ENSG00000119408","509.1.1","ENSMUSG00000026749","NIMA (never in mitosis gene a)-related expressed kinase 6 [Source:MGI Symbol;Acc:MGI:1891638]",1,1
"Nek9","NEK9",510,"ENSG00000119638","510.1.1","ENSMUSG00000034290","NIMA (never in mitosis gene a)-related expressed kinase 9 [Source:MGI Symbol;Acc:MGI:2387995]",1,1
"Nf1","NF1",511,"ENSG00000196712","511.1.1","ENSMUSG00000020716","neurofibromin 1 [Source:MGI Symbol;Acc:MGI:97306]",1,1
"Nf2","NF2",512,"ENSG00000186575","512.1.1","ENSMUSG00000009073","neurofibromin 2 [Source:MGI Symbol;Acc:MGI:97307]",1,1
"Nfe2l2","NFE2L2",513,"ENSG00000116044","513.1.1","ENSMUSG00000015839","nuclear factor, erythroid derived 2, like 2 [Source:MGI Symbol;Acc:MGI:108420]",1,1
"Nfkb2","NFKB2",514,"ENSG00000077150","514.1.1","ENSMUSG00000025225","nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100 [Source:MGI Symbol;Acc:MGI:1099800]",1,1
"Nfkbia","NFKBIA",515,"ENSG00000100906","515.1.1","ENSMUSG00000021025","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha [Source:MGI Symbol;Acc:MGI:104741]",1,1
