"timepoint","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"4W","HALLMARK_HEME_METABOLISM",0.000110480579362239,0.000263048998481522,0.538434096309916,-0.329537566092298,-1.67454252053179,173,"Alad;Hagh;Uros;Gde1;Hmbs;Mgst3;Aldh6a1;Glrx5;Ypel5;Urod;Fn3k;Pcx;Optn;Marchf2;Ubac1;Isca1;Fbxo9;Car1;Abcb6;Hdgf;Aldh1l1;Cat;Map2k3;Abcg2;Adipor1;Rap1gap;Bpgm;Rad23a;Eif2ak1;Fech;Tfrc;Rbm38;Mospd1;Acsl6;Xk;Usp15;Tmcc2;Atg4a;Epb41;Dcaf11;Ank1;Btrc;Narf;Nudt4;Riok3;Hbb-bt;Snca;Clcn3;Bsg;Kat2b;Slc22a4;Cpox;Icam4;Sptb;Ncoa4;Nek7;Nfe2l1;Slc25a38;Rnf123;Bnip3l;Dcun1d1;Vezf1;Gmps;Car2;Top1;Hebp1;Gclm;Kdm7a;Smox;Atp6v0a1;Alas2;Xpo7;Ppp2r5b;Tfdp2;Myl4"
"4W","HALLMARK_HYPOXIA",0.000284956489892675,0.000619470630201468,0.49849310876659,0.338601483047185,1.57267085673149,185,"Ccn5;Ext1;Sdc2;Cdkn1a;Errfi1;Ackr3;Bgn;Pgm2;Egfr;Col5a1;Tgfb3;Sdc3;Fosl2;Rbpj;Ccn2;Chst2;Pdk3;Pam;Kdelr3;Serpine1;Ampd3;Hexa;Tpbg;Myh9;Has1;Foxo3;Igfbp3;Tes;Csrp2;Hk1;Adora2b;Lxn;Ndst2;Gcnt2;Sdc4;Eno2;Cxcr4;Tmem45a;Ero1a;Pfkp;Ets1;Efna1;Klf6;Pkp1;Wsb1;Tgfbi;Hmox1;Kif5a;Anxa2"
"4W","HALLMARK_IL2_STAT5_SIGNALING",6.0172871377748e-07,2.31434120683646e-06,0.659444398037935,0.3995044931227,1.84960571081994,183,"Enpp1;Cd44;Twsg1;Snx9;Ttc39b;Rabgap1l;Ckap4;Nt5e;Col6a1;Glipr2;Adam19;Tnfrsf1b;Myo1e;Ncoa3;Praf2;Capg;Swap70;Igf1r;Spp1;Traf1;Emp1;Furin;Dennd5a;Ahr;Nfkbiz;Wls;Il1rl1;Map6;Spred2;Map3k8;Cyfip1;Casp3;Ncs1;Itga6;Muc1;Irf8;Il18r1;Klf6;Sh3bgrl2;Ctsz;Lclat1;Anxa4;Il10ra;Ecm1;Il4ra;P2rx4;Socs1;Tlr7;Gpr65;Pth1r;Rhob;Il3ra;Cd83;Rgs16;Uck2;Itgav;Ccnd2;Lrrc8c;Igf2r;Myc;Plscr1"
"4W","HALLMARK_IL6_JAK_STAT3_SIGNALING",3.71388562438855e-05,9.77338322207513e-05,0.557332238758646,0.480391709227113,1.96054632134922,75,"Il13ra1;Cd44;Osmr;Socs3;Tgfb1;Ptpn1;Ifnar1;Tnfrsf1b;Tlr2;Tnfrsf1a;Cd9;Pik3r5;Il17ra;Itgb3;Map3k8;Pdgfc;Il18r1;Il1r1;Stat3;Ltbr;Tyk2;Hmox1;Il4ra;Socs1;Crlf2;Il3ra;Myd88;Il6st;Cd14;Csf2ra;Acvrl1;Ccr1;Il2rg;Il10rb;Csf1;Tnf"
"4W","HALLMARK_INFLAMMATORY_RESPONSE",1.43395637124826e-14,1.43395637124826e-13,0.97599468306432,0.521430370818347,2.4078846108991,169,"Timp1;Ereg;Mmp14;Hif1a;Pdpn;Lpar1;Pcdh7;Osmr;Cdkn1a;Ptger4;Dcbld2;Hbegf;Ptpre;Slc7a2;Ifnar1;P2rx7;Nlrp3;Clec5a;Chst2;Lyn;C3ar1;Tnfsf15;Itga5;Serpine1;Tnfrsf1b;Tlr2;Rgs1;Tpbg;Axl;Gna15;Tacr1;Sgms2;Pik3r5;Nfkb1;Stab1;Itgb3;Ahr;Msr1;Emp3;Gpr183;Cx3cl1;Adora2b;Abi1;Sphk1;Slc7a1;Rhog;Lcp2;Adgre1;Rela;Inhba;Selenos;Aplnr;Cxcr6;Icam1;Il18r1;Ptgir;Cd40;Gnai3;Klf6;Calcrl;Il1r1;Il10ra;Slc31a1;Il7r;Fzd5;Il4ra;Tnfaip6;P2rx4;Tlr1;C5ar1;Best1;Olr1;Rgs16;Ccl22;Cybb;Cd14"
"4W","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.997198879551821,0.997198879551821,0.0614364107201271,-0.129331748782344,-0.597018755576808,95,"Lap3;H2-Q10;Rsad2;Psma3;Pnpt1;Psme1;Gmpr;Wars1;Cmpk2;Ifi44;Sell;Slc25a28;Ccrl2;Psmb9;Nub1;Txnip;H2-Q7;Il15;Irf7;Psme2;Trafd1;Gbp3;Ifi35;Ifi27;Isg15;Tmem140;Ifit3;Irf2;Trim14;Cmtr1;Ogfr;Trim12c;Psmb8;Lpar6;Rtp4;Cxcl10;Usp18"
"4W","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.17956204379562,0.224452554744526,0.122107920287081,0.245809990696858,1.1486238534282,188,"Hif1a;Cdkn1a;Socs3;Ptpn1;Vcam1;Ncoa3;Ripk1;Tnfaip2;Arid5b;Lats2;Nfkb1;Lcp2;Casp3;Rapgef6;Ifi30;Cfh;Pfkp;Icam1;Irf8;Cd40;Serping1;Ifitm2;Stat3;Il10ra;Il4ra;Tnfaip6;Socs1;Samhd1;Pla2g4a;C1s1;Slamf7;Fcgr1;Myd88;Ptpn6;Adar;Plscr1;H2-M3;Auts2;Pml;Gch1;Parp12;Sri;Mvp;Cd74;H2-Eb1;Fgl2;Nod1;Ifitm3;Upp1;Casp4;Irf5;Ciita;H2-DMa;Selp;Rbck1;Ccl7;H2-Aa;Mt2;Csf2rb2;Helz2;Cd86;Tor1b;Samd9l;Tapbp;Rigi;Ifnar2;Eif2ak2"
"4W","HALLMARK_KRAS_SIGNALING_DN",0.645533141210375,0.672430355427474,0.0850427463764322,-0.19440348751302,-0.921687995548758,114,"Ybx2;Prkn;Celsr2;Prodh;Fggy;Thnsl2;Rsad2;Smpx;Kcnn1;Egf;Cacng1;P2rx6;Clstn3;Itgb1bp2;Cntfr;Zc2hc1c;Ckm;Cpeb3;Cdkal1;Plag1;Magix;Tshb;Gprc5c;Zbtb16;Pdk2;Myot;Gamt"
"4W","HALLMARK_KRAS_SIGNALING_UP",8.33027638108358e-06,2.45008128855399e-05,0.593325476396405,0.38301116929173,1.77532703987947,181,"Ereg;Adam17;Adgra2;Rabgap1l;Epb41l3;Mafb;Dcbld2;Hbegf;Prkg2;Id2;Mmp11;St6gal1;C3ar1;Tnfrsf1b;F13a1;Spp1;Il33;Slpi;Ephb2;Traf1;Emp1;Dusp6;Ano1;Prrx1;Lat2;Igfbp3;Plat;Sparcl1;Cxcr4;Lcp1;Gfpt2;Ctss;Ero1a;Inhba;Laptm5;Cfh;Ets1;Irf8;Snap91;Vwa5a;Il10ra;Gng11;Il7r;Eng;Ngf;Dock2;Itgb2;Tmem176a;Rgs16;Plek2;Prdm1;Tlr8;Klf4;Mall;Etv5;Ccnd2;Birc3;Csf2ra;Plvap;Fcer1g;Tmem176b;Gpnmb;Fuca1;Aldh1a2;Il2rg;Itgbl1;Ace;Sema3b;Plaur;Sox9;Spry2"
"4W","HALLMARK_MITOTIC_SPINDLE",2.53846230939451e-07,1.05769262891438e-06,0.674962860011025,0.405669755282341,1.90983914634935,198,"Cdk5rap2;Abr;Pkd2;Rasal2;Myo9b;Prex1;Kif3b;Farp1;Nedd9;Bcl2l11;Myo1e;Llgl1;Notch2;Fscn1;Klc1;Mapre1;Stk38l;Cttn;Wasf1;Myh9;Arf6;Flna;Cep192;Ezr;Espl1;Septin9;Abi1;Wasf2;Ccdc88a;Plekhg2;Clip2;Akap13;Rapgef6;Marcks;Arhgdia;Arhgef2;Arl8a;Cep250;Smc4;Sptan1;Arhgef12;Smc1a;Flnb;Alms1;Ccnb2;Dock2;Cdc42bpa;Bcar1;Actn4;Prc1;Wasl;Taok2;Cenpf;Bcr;Racgap1;Map1s;Ttk;Vcl;Incenp;Abl1;Arfip2;Nf1;Ralbp1;Plk1;Cdk1;Ect2;Kif2c;Shroom1;Kif22;Arhgef3;Kif4;Kif23;Tbcd;Pif1;Rock1;Nek2;Kif20b;Fgd6;Cyth2;Numa1;Ndc80;Top2a;Map3k11;Dlgap5;Rhof;Arhgef11;Bub1;Anln;Sass6;Cdc42ep4;Tubgcp3;Cntrl;Arhgef7;Rasa1;Cenpe"
"4W","HALLMARK_MTORC1_SIGNALING",0.00090203462787861,0.0016107761212118,0.477270815362862,-0.300701992114431,-1.54867907344048,196,"Ppa1;Qdpr;Adipor2;Hmbs;Sc5d;Gbe1;Me1;Hspd1;Hspe1;Psph;Ifrd1;Sord;Psmb5;Stip1;Pno1;Psmc2;Psmd13;Nfkbib;Psma4;Tuba4a;Psmc4;Hspa9;Psma3;Psmg1;Psmd12;Ung;Cyb5b;Cops5;Atp6v1d;Uchl5;Psmd14;Cacybp;Arpc5l;Nampt;Psat1;Abcf2;Immt;Pgm1;Mllt11;Scd1;Slc37a4;Tpi1;Map2k3;Ldha;Glrx;Pgk1;Aldoa;Tubg1;Hk2;Gpi1;Cct6a;Tomm40;Eif2s2;Tfrc;Sqstm1;Psmc6;Phgdh"
"4W","HALLMARK_MYC_TARGETS_V1",6.48614874432048e-10,5.4051239536004e-09,0.801215574617779,-0.423180874402486,-2.17892632133113,195,"Mrps18b;Mrpl9;Hspd1;Psma6;Hspe1;Xrcc6;Hddc2;Psma1;Psmb2;Ifrd1;Prdx3;Psmb3;Tufm;Ndufab1;Ruvbl2;Psma4;Psmc4;Phb2;Cct7;Psmd7;Cyc1;Psma7;Psmd1;Cops5;Psmd14;Exosc7;Mrpl23;Cox5a;Hdgf;Slc25a3;Ssbp1;Pabpc4;Aimp2;Ldha;Pgk1;Snrpa1;Ube2e1;Ran;Eif2s1;Glo1;Cnbp;Vdac3;Tcp1;Eif3j1;Apex1;Pold2;Psma2;Eif2s2;Psmc6;C1qbp;Cct5;Odc1;Psmd3;Vdac1;Cct3;Acp1;Rfc4;Ywhae;Serbp1;Eif4e;Hnrnpa2b1;Hsp90ab1;Rrp9;Stard7;Clns1a;Rsl1d1;Rad23b;Ube2l3;Prpf31;Tomm70a;Cct2;Etf1;Cct4;G3bp1;U2af1;Vbp1;Psmd8;Rps5;Got2;Eif1ax;Snrpd3;Rnps1"
"4W","HALLMARK_MYC_TARGETS_V2",0.0243215538517434,0.03708924518143,0.352487857583619,-0.356437087541403,-1.49823652925121,57,"Hspd1;Hspe1;Sord;Mrto4;Las1l;Ung;Dctpp1;Aimp2;Ndufaf4;Hk2;Tfb2m;Tbrg4;Grwd1;Exosc5;Supv3l1;Rrp9;Rrp12;Noc4l;Mphosph10;Bysl;Prmt3;Pes1;Farsa;Nop16"
"4W","HALLMARK_MYOGENESIS",0.0010047030895791,0.00173224670617086,0.45505986738723,-0.299800720098727,-1.54403733129443,196,"Acsl1;Sorbs1;Akt2;Ctf1;Ifrd1;Cfd;Cd36;Fdps;Pcx;Tpd52l1;Gabarapl2;Fxyd1;Hspb2;Crat;Myf6;Nqo1;Cacng1;Bag1;Des;Tnnc2;Tnni2;Eif4a2;Cav3;Sh3bgr;Scd1;Bin1;Myoz1;Mylpf;Mapre3;Pick1;Tnnt3;Hspb8;Myl1;Klf5;Rb1;Lpin1;Pgam2;Tcap;Chrnb1;Ckm;Eno3;Mapk12;Pvalb;Actn3;Pdlim7;Ak1;Cryab;Ppp1r3c;Myog;Cox7a1;Sgca;Sgcd;Sgcg;Pfkm;Cox6a2;Ldb3;Kcnh2;Reep1;Casq1;Myh8;Pygm;Acta1;Dtna;Sirt2;Ckmt2;Schip1;Pkia;Foxo4;Nos1;Dmpk;Hrc;Myom2;Ptp4a3;Mef2c;Speg;Myl6b;Camk2b;Agl;Fabp3;Atp2a1;Syngr2;Myh4;Myom1;Ache;Pde4dip;Itga7;Tpm2;Adcy9;Tsc2;Ryr1;Svil;Dmd;Gaa;Prnp;Mybph"
"4W","HALLMARK_NOTCH_SIGNALING",0.393739703459638,0.427977938543084,0.0815265143256594,0.298577218591585,1.04177897933167,32,"Dtx4;Fzd1;Notch2;Aph1a;Fzd5;Maml2;Jag1;Notch3;Dtx1"
"4W","HALLMARK_OXIDATIVE_PHOSPHORYLATION",3.78571748952593e-52,1.89285874476297e-50,1.88177021915558,-0.730733800259069,-3.74159760941615,184,"Retsat;Timm50;Ech1;Hsd17b10;Mrpl11;Gpx4;Decr1;Etfb;Mrps12;Echs1;Eci1;Fdx1;Grpel1;Mgst3;Aldh6a1;Acadm;Cox17;Alas1;Aifm1;Mrps22;Acat1;Etfa;Ndufb3;Mrps30;Bckdha;Mrpl34;Timm13;Cox4i1;Phyh;Maob;Ndufc2;Cox7a2;Ndufa7;Mrps15;Slc25a20;Pdhb;Fxn;Ndufb7;Etfdh;Cox6b1;Mpc1;Iscu;Ndufa1;Ndufs4;Mdh1;Prdx3;Uqcrq;Ndufs6;Mtrf1;Uqcr10;Acadvl;Ndufa4;Ndufa3;Uqcr11;Hadhb;Ndufab1;Timm10;Ndufb2;Timm17a;Ndufs8;Cox7c;Surf1;Idh3g;Ndufa6;Timm8b;Suclg1;Ndufa9;Pdhx;Ndufa5;Ndufs3;Ndufa2;Cox5b;Phb2;Ndufb8;Mrpl35;Hspa9;Ndufb4;Vdac2;Ndufc1;Oxa1l;Ndufa8;Fh1;Ndufb6;Uqcrb;Ndufb5;Mrpl15;Hadha;Isca1;Cyc1;Dld;Ndufs2;Atp6v1d;Ndufs7;Cox7b;Cox11;Cox6c;Cycs;Uqcrfs1;Timm9;Cox5a;Mtx2;Sdhd;Slc25a3;Idh3b;Pdha1;Sdhb;Sdhc;Uqcrc2;Acaa2;Immt;Ndufv1;Cs;Ndufv2;Dlst;Atp5pb;Ldha;Acadsb;Sdha;Pmpca;Uqcrh;Vdac3;Dlat;Mdh2;Tomm22;Cox10;Gpi1;Sucla2;Atp6v1e1;Afg3l2;Uqcrc1;Atp6v1g1;Slc25a4;Hccs;Atp6v1f;Aco2;Mfn2;Ndufs1;Slc25a11;Idh3a"
"4W","HALLMARK_P53_PATHWAY",0.0685131195335277,0.0910430937310327,0.206587922696891,0.266949712632765,1.25016661878791,192,"Sdc1;Apaf1;Cdkn1a;Plxnb2;Steap3;Tm7sf3;Tgfb1;Hbegf;Ptpre;App;Def6;Sec61a1;Zfp36l1;Zmat3;Foxo3;Ctsf;F2r;Sphk1;Kif13b;Ifi30;Cdkn2a;Abhd4;Ada;Vwa5a;Prkab1;Tm4sf1;Hmox1;Abat;Tax1bp3;Socs1;Rap2b;Mxd4;Bax;Sat1;Trp53;Plk3;Sp1;Rgs16;Klf4;Ccnd2;Nupr1;Ier5;Ninj1;Ddit4;Itgb4;Fuca1;Baiap2;Cd81;Ephx1;Epha2;Sertad3;Fdxr;Tchh;Ralgds;Ip6k2;Cdh13;Cdk5r1;Csrnp2;Rad9a;Fos;Upp1;Zfp365;Tgfa;Prmt2;Gls2;Dgka;Vdr;Ier3;Rab40c;Irak1;Tcn2;Procr;S100a4;Sfn;Ppm1d;Atf3;S100a10;Ptpn14;Cd82;Sesn1;Slc3a2;Ndrg1;Rrp8"
"4W","HALLMARK_PANCREAS_BETA_CELLS",0.0941385435168739,0.120690440406249,0.193813302725311,0.462015009239878,1.39349905783572,19,"Akt3;Mafb;Foxo1;Stxbp1;Sec11a"
"4W","HALLMARK_PEROXISOME",9.37559573752704e-07,3.3484270491168e-06,0.659444398037935,-0.47749498298747,-2.15929488304318,88,"Sod1;Pex11a;Slc25a19;Retsat;Ephx2;Lonp2;Ech1;Ehhadh;Gstk1;Scp2;Abcd2;Gnpat;Hmgcl;Pex13;Acsl1;Pex14;Acox1;Cadm1;Rxrg;Aldh1a7;Fdps;Fis1;Eci2;Crat;Nudt19;Hras;Cat;Mlycd;Abcb9;Alb;Cnbp;Hsd17b4;Abcd3;Slc25a4;Isoc1"
"4W","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.25652841781874,0.305390973593739,0.102080107662747,0.257763112695574,1.11254956737999,99,"Actr3;Cdkn1a;Egfr;Akt1;Ripk1;Tnfrsf1a;Cdk4;Vav3;Cfl1;Cxcr4;Irak4;Arhgdia;E2f1;Actr2;Ralb;Ngf;Hsp90b1;Myd88;Sla;Camk4;Arpc3;Calr;Itpr2;Plcg1;Cltc;Cdk1;Prkcb;Pak4;Il2rg;Tbk1"
"4W","HALLMARK_PROTEIN_SECRETION",0.0149607951221984,0.0249346585369973,0.380730400722792,0.341220055847946,1.46134564563147,95,"Ap2b1;Adam10;Egfr;Sec24d;Scrn1;Pam;Sec31a;Lamp2;Galc;Cln5;Atp1a1;Ppt1;Arfgap3;Tmed10;Copb1;Sec22b;Sh3gl2;Cd63;Atp7a;Gla;Ergic3;Clta;Igf2r;Tmx1;Vps4b;M6pr;Cltc;Copb2;Stam;Ykt6;Arfip1;Lman1;Stx16;Stx7;Ap3b1;Ica1;Ctsc;Ap2m1;Arcn1"
"4W","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0352128862158697,0.0503041231655282,0.321775918075361,-0.368455814066594,-1.49643496077781,47,"Sod1;Msra;Gpx4;Txnrd2;Prdx6;Egln2;Ndufa6;Ndufb4;Mgst1;Ndufs2;Nqo1;Cat;Glrx"
"4W","HALLMARK_SPERMATOGENESIS",0.26536312849162,0.308561777315837,0.141225119642531,-0.244888606975136,-1.08711890613926,79,"Taldo1;Ybx2;Phf7;Art3;Clpb;Gstm5;Pebp1;Psmg1;Arl4a;Hspa1l;Nphp1;Vdac3;Zc2hc1c;Strbp;Lpin1;Rfc4;Nos1;Rad17;Slc12a2;Mlf1;Pcsk4;Pias2;Pacrg"
"4W","HALLMARK_TGF_BETA_SIGNALING",0.000377682937806289,0.000786839453763102,0.49849310876659,0.479363368138414,1.83092051245514,52,"Rab31;Smad1;Thbs1;Tgfb1;Ski;Skil;Id2;Junb;Serpine1;Tgif1;Slc20a1;Furin;Pmepa1;Rhoa;Ltbp2;Tgfbr1;Eng;Id3;Acvr1"
"4W","HALLMARK_TNFA_SIGNALING_VIA_NFKB",8.84891341708023e-10,6.32065244077159e-09,0.801215574617779,0.450481823371347,2.08543695863345,180,"Cd44;B4galt1;B4galt5;Nfat5;Cdkn1a;Ptger4;Cd80;Socs3;Ackr3;Hbegf;Ptpre;Id2;Bcl3;Fosl2;Tnc;Junb;Serpine1;Slc2a6;Tlr2;Tgif1;Gem;Litaf;Traf1;Tnfaip2;Pmepa1;Dennd5a;Nfkb1;Nfe2l2;Spsb1;Plek;Nfkbie;Gpr183;Sphk1;Map3k8;Sdc4;Gfpt2;Tubb2a;Rela;Inhba;Marcks;Icam1;Efna1;Tnip2;Klf6;Serpinb8;Btg3;Clcf1;Il7r;Tnfaip6;Rhob;Sat1;Klf2;Nfkb2;Mcl1;Olr1;Jag1;Cd83;Il6st;Cebpd;Klf4;Birc3;Myc;Ier5;Ier2;Ninj1;Gch1;Egr2;Ccn1;Egr1;Plaur;Nr4a2;Csf1;Tnf;Fos;Egr3;Snn;Fjx1;Hes1;Fosb;Ccnl1;Ier3;Zc3h12a;Dusp5;Atp2b1;Edn1;Atf3;F2rl1;Rigi;Dusp1;Zbtb10;Ccnd1;Fut4;Plau;Il1b;Zfp36"
"4W","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.297583081570997,0.338162592694315,0.0922597260527354,0.247190181003572,1.07826054607978,107,"Fkbp14;Eif2ak3;Pdia5;Ssr1;Nfya;Aldh18a1;Slc1a4;Kdelr3;Sec31a;Ywhaz;Cnot6;Sec11a;Shc1;Tubb2a;Ero1a;Parn;Hyou1;Slc30a5;Hsp90b1;Arfgap1;Serp1;Calr;Ddit4;Ern1;Hspa5;Slc7a5;Khsrp;Cxxc1;Dnajc3;Atp6v0d1;Dcp1a;Fus;Pdia6;Edem1;Eif4a3;Eif4a1"
"4W","HALLMARK_UV_RESPONSE_DN",0.000143699815955584,0.000326590490808144,0.518848077743792,0.372402723004734,1.69225645299138,144,"Tgfbr2;Gja1;Runx1;Col5a2;Sdc2;Col3a1;Lpar1;Akt3;Cdon;Snai2;Mmp16;Ltbp1;Dab2;Pdgfrb;Fyn;Serpine1;Col1a1;Tent4a;Notch2;Igf1r;Fzd2;Fhl2;Nfkb1;Col1a2;Itgb3;Zmiz1;Adora2b;Slc7a1;Erbb2;Anxa4;Pias3;Add3;Anxa2;Cdc42bpa;Vav2;Synj2;Fbln5;Cacna1a;Cdk13;Map1b;Col11a1;Myc;Rgs4;Gcnt1;Tgfbr3;Has2;Sri;Lamc1;Ptprm;Ccn1;Tjp1;Kit;Magi2;Smad7;Pmp22"
"4W","HALLMARK_UV_RESPONSE_UP",0.254437869822485,0.305390973593739,0.149207542435322,-0.216632847982371,-1.07051800846946,144,"Tst;Grpel1;Alas1;Chrna5;Urod;Spr;Grina;Cltb;Cyp1a1;Stip1;Cdc34;Sult1a1;Tuba4a;Fmo1;Ppif;Fkbp4;Dgat1;Prkaca;Cyb5b;Pdlim3;Selenow;Mrpl23;Psmc3;Cdo1;Aldoa;Tfrc;Sqstm1;Slc25a4;Atp6v1f;Cyb5r1;Polg2"
"4W","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.000489545757289296,0.000979091514578591,0.477270815362862,0.540338723602972,1.94466835882371,38,"Adam17;Rbpj;Fzd8;Fzd1;Tcf7;Maml1;Ncstn;Skp2;Dvl2;Trp53;Jag1;Wnt5b;Ccnd2;Myc"
"4W","HALLMARK_XENOBIOTIC_METABOLISM",8.53512873145492e-05,0.000213378218286373,0.538434096309916,-0.339155513122405,-1.70324302332687,160,"Abhd6;Retsat;Aox1;Gstm4;Gsto1;Ech1;Hacl1;Mccc2;Bphl;Abcd2;Cyp2e1;Ccl25;Acox1;Adh1;Alas1;Gsta3;Lonp1;Ces1d;Etfdh;Cyp27a1;Cd36;Cyp1a1;Nfs1;Pcx;Adh5;Hsd11b1;Fmo1;Nqo1;Rbp4;Cdo1;Cat;Ahcy;Aqp9;Esr1;Dhps;Rap1gap;Sar1b;Ndrg2;Ddt;Cbr1;Aco2;Pemt;Mthfd1;Entpd5;Acp1;Marchf6;Pts;Pdlim5;Slc46a3"
