"category","role","required","source_exact_rel","source_basename_candidates","source_resolved","destination","selection_mode","n_exact_basename_candidates","status","source_size_bytes","copied_size_bytes","source_modified_time","copied_modified_time","md5_copied_file","all_exact_basename_candidates","error_message"
"signature_score_stability","H2w8 signature scores wide stability",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_wide.csv","stepH2w8_current78_signature_score_trimmed_vs_untrimmed_wide.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_wide.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_wide.csv","exact_relative_path",1,"COPIED",10562,10562,"2026-05-17 07:33:58","2026-05-17 07:33:58","df854cca81ea59c03c292a8b5138deb9","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_wide.csv",""
"signature_score_stability","H2w8 signature score stability metrics",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_stability_metrics.csv","stepH2w8_current78_signature_score_stability_metrics.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_stability_metrics.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_signature_score_stability_metrics.csv","exact_relative_path",1,"COPIED",905,905,"2026-05-17 07:33:58","2026-05-17 07:33:58","97e7b949e8c38fd203070b1abc089a07","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_stability_metrics.csv",""
"signature_score_stability","H2w8 group comparison by branch",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_group_comparison_by_branch.csv","stepH2w8_current78_signature_score_group_comparison_by_branch.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_group_comparison_by_branch.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_signature_score_group_comparison_by_branch.csv","exact_relative_path",1,"COPIED",5206,5206,"2026-05-17 07:33:58","2026-05-17 07:33:58","e97ce6a59854722c74b6080a79779193","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_group_comparison_by_branch.csv",""
"signature_score_stability","H2w8 official Step19 score audit",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_official_step19_untrimmed_score_audit.csv","stepH2w8_current78_official_step19_untrimmed_score_audit.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_official_step19_untrimmed_score_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_official_step19_untrimmed_score_audit.csv","exact_relative_path",1,"COPIED",288,288,"2026-05-17 07:33:58","2026-05-17 07:33:58","ec6026fb8bc1a4fc169f9bb5df3a6411","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_official_step19_untrimmed_score_audit.csv",""
"signature_score_stability","H2w8 trimmed signature logCPM matrix",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_trimmed_signature_logCPM_matrix.csv","stepH2w8_current78_trimmed_signature_logCPM_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_trimmed_signature_logCPM_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_trimmed_signature_logCPM_matrix.csv","exact_relative_path",1,"COPIED",24967,24967,"2026-05-17 07:34:00","2026-05-17 07:34:00","d5ff071d61bee71fa80b7f3e09067e38","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_trimmed_signature_logCPM_matrix.csv",""
"signature_score_stability","H2w8 trimmed signature z-score matrix",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_trimmed_signature_zscore_matrix.csv","stepH2w8_current78_trimmed_signature_zscore_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_trimmed_signature_zscore_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_trimmed_signature_zscore_matrix.csv","exact_relative_path",1,"COPIED",26215,26215,"2026-05-17 07:34:00","2026-05-17 07:34:00","d15adc3117a16e03780c594d3fe33d47","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_trimmed_signature_zscore_matrix.csv",""
"signature_score_stability","H2w8 untrimmed signature logCPM matrix",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_untrimmed_signature_logCPM_matrix.csv","stepH2w8_current78_untrimmed_signature_logCPM_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_untrimmed_signature_logCPM_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_untrimmed_signature_logCPM_matrix.csv","exact_relative_path",1,"COPIED",24938,24938,"2026-05-17 07:34:00","2026-05-17 07:34:00","0726315d3f437e0e6d15859beeb59da8","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_untrimmed_signature_logCPM_matrix.csv",""
"signature_score_stability","H2w8 untrimmed signature z-score matrix",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_untrimmed_signature_zscore_matrix.csv","stepH2w8_current78_untrimmed_signature_zscore_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_untrimmed_signature_zscore_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_untrimmed_signature_zscore_matrix.csv","exact_relative_path",1,"COPIED",26198,26198,"2026-05-17 07:34:00","2026-05-17 07:34:00","49628407fb9e4db637be8e6e4b4957f9","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_untrimmed_signature_zscore_matrix.csv",""
"signature_score_stability","H2w8 summary",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_stability_summary.csv","stepH2w8_current78_signature_score_stability_summary.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_stability_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_signature_score_stability_summary.csv","exact_relative_path",1,"COPIED",2401,2401,"2026-05-17 07:34:00","2026-05-17 07:34:00","82b66cbc93ec375efcb5dd5d9d66894e","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_stability_summary.csv",""
"signature_score_stability","H2w8 versions and method records",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_versions_and_method_records.csv","stepH2w8_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_versions_and_method_records.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_versions_and_method_records.csv","exact_relative_path",1,"COPIED",690,690,"2026-05-17 07:34:00","2026-05-17 07:34:00","ec0879f69a6ac7600e578f27f2a84185","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_versions_and_method_records.csv",""
"signature_score_stability","H2w8 sessionInfo",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_sessionInfo.txt","stepH2w8_current78_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_sessionInfo.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/05_signature_score_stability/stepH2w8_current78_sessionInfo.txt","exact_relative_path",1,"COPIED",1731,1731,"2026-05-17 07:34:00","2026-05-17 07:34:00","fce26cf6aba6722b8dfae1245ae88a7b","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_sessionInfo.txt",""
"signature_score_stability","H2w8 summary to send",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/logs/stepH2w8_current78_signature_score_stability_summary_to_send_me.txt","stepH2w8_current78_signature_score_stability_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/logs/stepH2w8_current78_signature_score_stability_summary_to_send_me.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w8_current78_signature_score_stability_summary_to_send_me.txt","exact_relative_path",1,"COPIED",11918,11918,"2026-05-17 07:34:00","2026-05-17 07:34:00","88b83a4d9c584208b0665b06306d582c","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/logs/stepH2w8_current78_signature_score_stability_summary_to_send_me.txt",""
"signature_score_stability","H2w8 full log",FALSE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/logs/stepH2w8_current78_signature_score_stability_full_log.txt","stepH2w8_current78_signature_score_stability_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/logs/stepH2w8_current78_signature_score_stability_full_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/logs/stepH2w8_current78_signature_score_stability_full_log.txt","exact_relative_path",1,"COPIED",12581,12581,"2026-05-17 07:34:00","2026-05-17 07:34:00","9789148adf75def5a6892efaa0d587ca","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/logs/stepH2w8_current78_signature_score_stability_full_log.txt",""
"signature_score_stability","H2w8 stability scatter PNG",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/figures/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.png","stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.png","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/figures/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.png","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/01_signature_score_stability/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.png","exact_relative_path",1,"COPIED",57624,57624,"2026-05-17 07:33:58","2026-05-17 07:33:58","cff832ef396d8106b77b45fc271ead63","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/figures/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.png",""
"signature_score_stability","H2w8 stability scatter PDF",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/figures/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.pdf","stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.pdf","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/figures/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/figures/01_signature_score_stability/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.pdf","exact_relative_path",1,"COPIED",7897,7897,"2026-05-17 07:33:58","2026-05-17 07:33:58","2d3b817c3b3c396fa9c4b52169ffa4f0","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/figures/stepH2w8_current78_signature_score_trimmed_vs_untrimmed_scatter.pdf",""
"GSEA_stability","H2w9 selected DE files",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_selected_DE_files.csv","stepH2w9_current78_selected_DE_files.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_selected_DE_files.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_selected_DE_files.csv","exact_relative_path",1,"COPIED",874,874,"2026-05-27 08:08:22","2026-05-27 08:08:22","6363a7f37c1ac5542d603c40985685e5","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_selected_DE_files.csv",""
"GSEA_stability","H2w9 gene id to symbol map",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_gene_id_to_symbol_map_from_untrimmed_DE.csv","stepH2w9_current78_gene_id_to_symbol_map_from_untrimmed_DE.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_gene_id_to_symbol_map_from_untrimmed_DE.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_gene_id_to_symbol_map_from_untrimmed_DE.csv","exact_relative_path",1,"COPIED",462900,462900,"2026-05-27 08:08:24","2026-05-27 08:08:24","b2305e7a6284c84c9ccc57058c8f0e4c","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_gene_id_to_symbol_map_from_untrimmed_DE.csv",""
"GSEA_stability","H2w9 ranked gene summary",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_gene_summary.csv","stepH2w9_current78_ranked_gene_summary.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_gene_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_ranked_gene_summary.csv","exact_relative_path",1,"COPIED",1516,1516,"2026-05-27 08:08:26","2026-05-27 08:08:26","c1e2299e211950d1bafbb7ebfd4f4a3d","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_gene_summary.csv",""
"GSEA_stability","H2w9 ranked genes untrimmed t7",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_untrimmed__t7.csv","stepH2w9_current78_ranked_genes_untrimmed__t7.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_untrimmed__t7.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_ranked_genes_untrimmed__t7.csv","exact_relative_path",1,"COPIED",2126864,2126864,"2026-05-27 08:08:26","2026-05-27 08:08:26","3936b2ee552f20e362e4fe5b32edf8f4","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_untrimmed__t7.csv",""
"GSEA_stability","H2w9 ranked genes untrimmed t28",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_untrimmed__t28.csv","stepH2w9_current78_ranked_genes_untrimmed__t28.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_untrimmed__t28.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_ranked_genes_untrimmed__t28.csv","exact_relative_path",1,"COPIED",2106384,2106384,"2026-05-27 08:08:28","2026-05-27 08:08:28","482d494f071ce5cd46ad03754dddd14c","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_untrimmed__t28.csv",""
"GSEA_stability","H2w9 ranked genes trimmed t7",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_trimmed__t7.csv","stepH2w9_current78_ranked_genes_trimmed__t7.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_trimmed__t7.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_ranked_genes_trimmed__t7.csv","exact_relative_path",1,"COPIED",2099017,2099017,"2026-05-27 08:08:28","2026-05-27 08:08:28","2c23d44448269f955ca47f9182f6fe34","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_trimmed__t7.csv",""
"GSEA_stability","H2w9 ranked genes trimmed t28",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_trimmed__t28.csv","stepH2w9_current78_ranked_genes_trimmed__t28.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_trimmed__t28.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_ranked_genes_trimmed__t28.csv","exact_relative_path",1,"COPIED",2083523,2083523,"2026-05-27 08:08:28","2026-05-27 08:08:28","dce416b73eeb58e53535f847f929af41","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_genes_trimmed__t28.csv",""
"GSEA_stability","H2w9 pathway source parameters",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_pathway_source_and_parameters.csv","stepH2w9_current78_pathway_source_and_parameters.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_pathway_source_and_parameters.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_pathway_source_and_parameters.csv","exact_relative_path",1,"COPIED",504,504,"2026-05-27 08:08:28","2026-05-27 08:08:28","afc8555712e2619c59f49c548ef7d159","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_pathway_source_and_parameters.csv",""
"GSEA_stability","H2w9 Hallmark coverage",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_hallmark_coverage_by_branch.csv","stepH2w9_current78_hallmark_coverage_by_branch.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_hallmark_coverage_by_branch.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_hallmark_coverage_by_branch.csv","exact_relative_path",1,"COPIED",10919,10919,"2026-05-27 08:08:28","2026-05-27 08:08:28","86d90fbf120b0a6b3d29599470dc3ea8","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_hallmark_coverage_by_branch.csv",""
"GSEA_stability","H2w9 full Hallmark fgsea all branches",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_fgsea_full_hallmark_all_branches.csv","stepH2w9_current78_fgsea_full_hallmark_all_branches.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_fgsea_full_hallmark_all_branches.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_fgsea_full_hallmark_all_branches.csv","exact_relative_path",1,"COPIED",77535,77535,"2026-05-27 08:08:38","2026-05-27 08:08:38","38d5ae940be045edded2890dccf7ba3d","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_fgsea_full_hallmark_all_branches.csv",""
"GSEA_stability","H2w9 target pathway results all branches",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_target_pathway_results_all_branches.csv","stepH2w9_current78_target_pathway_results_all_branches.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_target_pathway_results_all_branches.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_target_pathway_results_all_branches.csv","exact_relative_path",1,"COPIED",3777,3777,"2026-05-27 08:08:38","2026-05-27 08:08:38","68c74ee03b5057561cbafd2fb1f43664","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_target_pathway_results_all_branches.csv",""
"GSEA_stability","H2w9 all common pathways stability",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_trimmed_vs_untrimmed_all_common_pathways.csv","stepH2w9_current78_GSEA_trimmed_vs_untrimmed_all_common_pathways.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_trimmed_vs_untrimmed_all_common_pathways.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_GSEA_trimmed_vs_untrimmed_all_common_pathways.csv","exact_relative_path",1,"COPIED",23696,23696,"2026-05-27 08:08:38","2026-05-27 08:08:38","a6b9fb87c1ec0184d04017a703639a3f","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_trimmed_vs_untrimmed_all_common_pathways.csv",""
"GSEA_stability","H2w9 target pathways stability",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_target_pathways_stability.csv","stepH2w9_current78_GSEA_target_pathways_stability.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_target_pathways_stability.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_GSEA_target_pathways_stability.csv","exact_relative_path",1,"COPIED",1188,1188,"2026-05-27 08:08:38","2026-05-27 08:08:38","74bffb659700e9ebf644ebb453b2787b","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_target_pathways_stability.csv",""
"GSEA_stability","H2w9 stability summary by timepoint",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_stability_summary_by_timepoint.csv","stepH2w9_current78_GSEA_stability_summary_by_timepoint.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_stability_summary_by_timepoint.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_GSEA_stability_summary_by_timepoint.csv","exact_relative_path",1,"COPIED",645,645,"2026-05-27 08:08:38","2026-05-27 08:08:38","9a7153e9cbdfbbc8fbe7a20615a01667","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_stability_summary_by_timepoint.csv",""
"GSEA_stability","H2w9 overall summary",TRUE,"rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_stability_overall_summary.csv","stepH2w9_current78_GSEA_stability_overall_summary.csv","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_stability_overall_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/early pig fastp sensitivity check/tables/06_GSEA_stability/stepH2w9_current78_GSEA_stability_overall_summary.csv","exact_relative_path",1,"COPIED",3137,3137,"2026-05-27 08:08:40","2026-05-27 08:08:40","e98ad76e5fb173abef0c548c92392bf8","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_stability_overall_summary.csv",""
