"category","role","required","expected_paths","exact_basenames","found","source_chosen","source_mode","destination","copied","source_size_bytes","dest_size_bytes","source_md5","dest_md5","warning_message","error_message"
"tables_source_data","step05_DE_1W_ACLR_vs_Contra_limma_voom.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_DE_1W_ACLR_vs_Contra_limma_voom.csv","step05_DE_1W_ACLR_vs_Contra_limma_voom.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_DE_1W_ACLR_vs_Contra_limma_voom.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/03_DE_analysis/step05_DE_1W_ACLR_vs_Contra_limma_voom.csv",TRUE,2656708,2656708,"4e8137763603fc634acda207b04559b6","4e8137763603fc634acda207b04559b6",NA,NA
"tables_source_data","step05_DE_4W_ACLR_vs_Contra_limma_voom.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_DE_4W_ACLR_vs_Contra_limma_voom.csv","step05_DE_4W_ACLR_vs_Contra_limma_voom.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_DE_4W_ACLR_vs_Contra_limma_voom.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/03_DE_analysis/step05_DE_4W_ACLR_vs_Contra_limma_voom.csv",TRUE,2667918,2667918,"d6c2705dd02e29207f87b82ddcdc7160","d6c2705dd02e29207f87b82ddcdc7160",NA,NA
"tables_source_data","step05_voom_logCPM_1W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_voom_logCPM_1W.csv","step05_voom_logCPM_1W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_voom_logCPM_1W.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/03_DE_analysis/step05_voom_logCPM_1W.csv",TRUE,6092874,6092874,"89b249c4ebc57060373a0545015aed76","89b249c4ebc57060373a0545015aed76",NA,NA
"tables_source_data","step05_voom_logCPM_4W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_voom_logCPM_4W.csv","step05_voom_logCPM_4W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_voom_logCPM_4W.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/03_DE_analysis/step05_voom_logCPM_4W.csv",TRUE,6093479,6093479,"1af33e69d5e73103b32e1c09049b8923","1af33e69d5e73103b32e1c09049b8923",NA,NA
"tables_source_data","step05_design_matrix_1W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_design_matrix_1W.csv","step05_design_matrix_1W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_design_matrix_1W.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/03_DE_analysis/step05_design_matrix_1W.csv",TRUE,346,346,"e93b3139e02989dc55e39fbbeb3e4e82","e93b3139e02989dc55e39fbbeb3e4e82",NA,NA
"tables_source_data","step05_design_matrix_4W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_design_matrix_4W.csv","step05_design_matrix_4W.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/03_DE_analysis/step05_design_matrix_4W.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/03_DE_analysis/step05_design_matrix_4W.csv",TRUE,346,346,"6ea4af292ce116444fb668fd4649937e","6ea4af292ce116444fb668fd4649937e",NA,NA
"tables_source_data","step05_Figure1D_1W_volcano_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv","step05_Figure1D_1W_volcano_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv",TRUE,3316363,3316363,"d81d80d80946e3be52d33b0af43bcb95","d81d80d80946e3be52d33b0af43bcb95",NA,NA
"tables_source_data","step05_Figure1E_4W_volcano_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv","step05_Figure1E_4W_volcano_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv",TRUE,3329147,3329147,"0426afec8ceac01cf0979b2cb3b4852c","0426afec8ceac01cf0979b2cb3b4852c",NA,NA
"tables_source_data","step05_Figure1D_1W_selected_SYMBOL_labels.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_selected_SYMBOL_labels.csv","step05_Figure1D_1W_selected_SYMBOL_labels.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_selected_SYMBOL_labels.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_selected_SYMBOL_labels.csv",TRUE,3497,3497,"db088705334d070a093ed61e4ee89fec","db088705334d070a093ed61e4ee89fec",NA,NA
"tables_source_data","step05_Figure1E_4W_selected_SYMBOL_labels.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_selected_SYMBOL_labels.csv","step05_Figure1E_4W_selected_SYMBOL_labels.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_selected_SYMBOL_labels.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_selected_SYMBOL_labels.csv",TRUE,3490,3490,"0e86be50b0cc8754e5a2590a60194e7c","0e86be50b0cc8754e5a2590a60194e7c",NA,NA
"tables_source_data","step05_DE_run_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_DE_run_summary.csv","step05_DE_run_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_DE_run_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step05_mouse_DE_volcano/step05_DE_run_summary.csv",TRUE,2160,2160,"3e7b26166d988c9aa67fa2e05cf25db7","3e7b26166d988c9aa67fa2e05cf25db7",NA,NA
"tables_source_data","step05_count_matrix_QC_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_count_matrix_QC_summary.csv","step05_count_matrix_QC_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_count_matrix_QC_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step05_mouse_DE_volcano/step05_count_matrix_QC_summary.csv",TRUE,200,200,"c73ceadc005f84abbdab4bb0f0270927","c73ceadc005f84abbdab4bb0f0270927",NA,NA
"tables_source_data","step05_st_gene_id_entrez_symbol_map.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv","step05_st_gene_id_entrez_symbol_map.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv",TRUE,630886,630886,"eff6c59441ad9c1663c27859c9f114e8","eff6c59441ad9c1663c27859c9f114e8",NA,NA
"tables_source_data","step05_strict_DEG_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_strict_DEG_summary.csv","step05_strict_DEG_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_strict_DEG_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step05_mouse_DE_volcano/step05_strict_DEG_summary.csv",TRUE,107,107,"52538b0059b017d4ceefbb4349e9a14b","52538b0059b017d4ceefbb4349e9a14b",NA,NA
"tables_source_data","step06_Figure1B_1W_PCA_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1B_1W_PCA_source_data.csv","step06_Figure1B_1W_PCA_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1B_1W_PCA_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1B_1W_PCA_source_data.csv",TRUE,2063,2063,"2c633b5475e59242e0bb476884923b7a","2c633b5475e59242e0bb476884923b7a",NA,NA
"tables_source_data","step06_Figure1C_4W_PCA_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1C_4W_PCA_source_data.csv","step06_Figure1C_4W_PCA_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1C_4W_PCA_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1C_4W_PCA_source_data.csv",TRUE,2060,2060,"3868faf7b8b1f1bff9c628004240f480","3868faf7b8b1f1bff9c628004240f480",NA,NA
"tables_source_data","step06_Figure1B_1W_pair_line_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1B_1W_pair_line_source_data.csv","step06_Figure1B_1W_pair_line_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1B_1W_pair_line_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1B_1W_pair_line_source_data.csv",TRUE,967,967,"38142318908e543c7a0f5ced74e2ab26","38142318908e543c7a0f5ced74e2ab26",NA,NA
"tables_source_data","step06_Figure1C_4W_pair_line_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1C_4W_pair_line_source_data.csv","step06_Figure1C_4W_pair_line_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1C_4W_pair_line_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step06_mouse_Figure1BC_PCA/step06_Figure1C_4W_pair_line_source_data.csv",TRUE,964,964,"1088676061c21ff7c7c003dbe81945af","1088676061c21ff7c7c003dbe81945af",NA,NA
"tables_source_data","step06_PCA_variance_explained_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_PCA_variance_explained_summary.csv","step06_PCA_variance_explained_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_PCA_variance_explained_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step06_mouse_Figure1BC_PCA/step06_PCA_variance_explained_summary.csv",TRUE,2027,2027,"8b8112efde8b4bb07a371eefc8fdf43e","8b8112efde8b4bb07a371eefc8fdf43e",NA,NA
"tables_source_data","step06_PCA_run_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_PCA_run_summary.csv","step06_PCA_run_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step06_mouse_Figure1BC_PCA/step06_PCA_run_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step06_mouse_Figure1BC_PCA/step06_PCA_run_summary.csv",TRUE,928,928,"12a629161805edb7eb892fa14771c3f3","12a629161805edb7eb892fa14771c3f3",NA,NA
"tables_source_data","step07_DE_1W_standardized.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv","step07_DE_1W_standardized.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv",TRUE,1335849,1335849,"28e32dfd24dde3c9f14d67033671c146","28e32dfd24dde3c9f14d67033671c146",NA,NA
"tables_source_data","step07_DE_4W_standardized.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv","step07_DE_4W_standardized.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv",TRUE,1332696,1332696,"24b1ce3ae64c5dc468fd2fead01dc316","24b1ce3ae64c5dc468fd2fead01dc316",NA,NA
"tables_source_data","step07_Figure2A_upset_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_Figure2A_upset_source_data.csv","step07_Figure2A_upset_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_Figure2A_upset_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_Figure2A_upset_source_data.csv",TRUE,117,117,"f36e2d5aba4094e1d30a279e82b3a768","f36e2d5aba4094e1d30a279e82b3a768",NA,NA
"tables_source_data","step07_strict_DEG_structure_gene_table.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv","step07_strict_DEG_structure_gene_table.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_structure_gene_table.csv",TRUE,608417,608417,"64b7a41fd734fd0269d0347d872a8c26","64b7a41fd734fd0269d0347d872a8c26",NA,NA
"tables_source_data","step07_strict_DEG_persistent_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_persistent_summary.csv","step07_strict_DEG_persistent_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_persistent_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_strict_DEG_persistent_summary.csv",TRUE,376,376,"85f496ab5f076cb80b20c53af1fd6e44","85f496ab5f076cb80b20c53af1fd6e44",NA,NA
"tables_source_data","step07_structure_category_counts.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_structure_category_counts.csv","step07_structure_category_counts.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_structure_category_counts.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_structure_category_counts.csv",TRUE,120,120,"84bb24ede6bb41fff9b7ab26dd3bd210","84bb24ede6bb41fff9b7ab26dd3bd210",NA,NA
"tables_source_data","step07_persistent_direction_consistent_genes.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_direction_consistent_genes.csv","step07_persistent_direction_consistent_genes.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_direction_consistent_genes.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_direction_consistent_genes.csv",TRUE,225480,225480,"5a70d2192a7285df8497a12607f8f312","5a70d2192a7285df8497a12607f8f312",NA,NA
"tables_source_data","step07_persistent_up_genes.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_up_genes.csv","step07_persistent_up_genes.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_up_genes.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_up_genes.csv",TRUE,152139,152139,"2235b983a17aeaf0522df88506677f5a","2235b983a17aeaf0522df88506677f5a",NA,NA
"tables_source_data","step07_persistent_down_genes.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_down_genes.csv","step07_persistent_down_genes.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_down_genes.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_down_genes.csv",TRUE,73476,73476,"c661fc1bdf89c55353b4fa896528045b","c661fc1bdf89c55353b4fa896528045b",NA,NA
"tables_source_data","step08_Figure2B_shared_strict_logFC_scatter_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step08_logFC_scatter/step08_Figure2B_shared_strict_logFC_scatter_source_data.csv","step08_Figure2B_shared_strict_logFC_scatter_source_data.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step08_logFC_scatter/step08_Figure2B_shared_strict_logFC_scatter_source_data.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step08_logFC_scatter/step08_Figure2B_shared_strict_logFC_scatter_source_data.csv",TRUE,355390,355390,"baa3401fcaa7ed1c7851d13a04749a0b","baa3401fcaa7ed1c7851d13a04749a0b",NA,NA
"tables_source_data","step08_Figure2B_selected_labels.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step08_logFC_scatter/step08_Figure2B_selected_labels.csv","step08_Figure2B_selected_labels.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step08_logFC_scatter/step08_Figure2B_selected_labels.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step08_logFC_scatter/step08_Figure2B_selected_labels.csv",TRUE,5967,5967,"a332ee367260dfa6891f4fbfa45b1f4f","a332ee367260dfa6891f4fbfa45b1f4f",NA,NA
"tables_source_data","step08_Figure2B_logFC_scatter_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step08_logFC_scatter/step08_Figure2B_logFC_scatter_summary.csv","step08_Figure2B_logFC_scatter_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step08_logFC_scatter/step08_Figure2B_logFC_scatter_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step08_logFC_scatter/step08_Figure2B_logFC_scatter_summary.csv",TRUE,189,189,"5e17f32c7ccfc7b55df3366233d53b46","5e17f32c7ccfc7b55df3366233d53b46",NA,NA
"tables_source_data","step09_selected_top_persistent_genes_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_selected_top_persistent_genes_pheatmap_style.csv","step09_selected_top_persistent_genes_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_selected_top_persistent_genes_pheatmap_style.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step09_persistent_heatmap/step09_selected_top_persistent_genes_pheatmap_style.csv",TRUE,10196,10196,"defae56ee29667e27b3c1389f64abca7","defae56ee29667e27b3c1389f64abca7",NA,NA
"tables_source_data","step09_heatmap_row_zscore_matrix_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_row_zscore_matrix_pheatmap_style.csv","step09_heatmap_row_zscore_matrix_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_row_zscore_matrix_pheatmap_style.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step09_persistent_heatmap/step09_heatmap_row_zscore_matrix_pheatmap_style.csv",TRUE,43457,43457,"89be1f7f2433013dfa748c3a3f4cf723","89be1f7f2433013dfa748c3a3f4cf723",NA,NA
"tables_source_data","step09_heatmap_voom_logCPM_matrix_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_voom_logCPM_matrix_pheatmap_style.csv","step09_heatmap_voom_logCPM_matrix_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_voom_logCPM_matrix_pheatmap_style.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step09_persistent_heatmap/step09_heatmap_voom_logCPM_matrix_pheatmap_style.csv",TRUE,42089,42089,"8aea20e57e798bd2c73323d1eab52eb7","8aea20e57e798bd2c73323d1eab52eb7",NA,NA
"tables_source_data","step09_heatmap_column_annotation_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_column_annotation_pheatmap_style.csv","step09_heatmap_column_annotation_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_column_annotation_pheatmap_style.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step09_persistent_heatmap/step09_heatmap_column_annotation_pheatmap_style.csv",TRUE,1084,1084,"a780e45fbf04729cd541bcbb52ef6665","a780e45fbf04729cd541bcbb52ef6665",NA,NA
"tables_source_data","step09_heatmap_row_annotation_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_row_annotation_pheatmap_style.csv","step09_heatmap_row_annotation_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_row_annotation_pheatmap_style.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step09_persistent_heatmap/step09_heatmap_row_annotation_pheatmap_style.csv",TRUE,1318,1318,"bd6ab7c468a446719a285ab722c84df6","bd6ab7c468a446719a285ab722c84df6",NA,NA
"tables_source_data","step09_heatmap_sample_order_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_sample_order_pheatmap_style.csv","step09_heatmap_sample_order_pheatmap_style.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_heatmap_sample_order_pheatmap_style.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step09_persistent_heatmap/step09_heatmap_sample_order_pheatmap_style.csv",TRUE,2286,2286,"3026fd28bac8717cd440d11cd568e119","3026fd28bac8717cd440d11cd568e119",NA,NA
"tables_source_data","step09_persistent_heatmap_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_persistent_heatmap_summary.csv","step09_persistent_heatmap_summary.csv",TRUE,"E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step09_persistent_heatmap/step09_persistent_heatmap_summary.csv","expected_path","E:/R/ACLsenescence2/rebuild_submission/submission/mouse/tables_and_source_data/07_tables/step09_persistent_heatmap/step09_persistent_heatmap_summary.csv",TRUE,752,752,"bdf6278a4258241087da50f34801ac8e","bdf6278a4258241087da50f34801ac8e",NA,NA
