"gene_id","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium"
"ENSSSCG00000027812",79.387962,55.510786,58.457625,54.663211,40.035568,50.108459,48.728926,57.363806,64.690633,66.42517,49.173463,69.71744,72.851947,38.286313,52.169614,44.942684,41.837196,51.82453,53.693444,59.426907,53.84892,54.462385,37.237321,47.564253
"ENSSSCG00000027820",19.669387,11.858015,13.98425,11.166104,5.827562,11.034548,6.090693,5.534501,10.685214,20.743453,8.890946,11.441881,14.628799,11.971618,6.281826,6.988697,8.679986,12.557455,9.041739,6.637618,15.34114,8.928312,7.800206,8.722727
"ENSSSCG00000027822",0,0,0,0,1.513931,0,0,0,0,1.042084,0,0,0,0,0.510735,0,0,0,0,0,0,0,0.275864,0
"ENSSSCG00000027826",114.367488,59.305188,57.350623,33.938774,153.584362,102.323595,69.703289,76.571147,60.854239,95.33716,89.280795,53.335609,97.243114,24.382092,65.195206,77.696638,91.182418,109.888305,146.835683,112.73537,111.563416,189.538034,62.418225,125.232642
"ENSSSCG00000027827",8.941279,6.955092,5.200938,7.860501,9.754556,7.304002,7.717425,6.615252,3.18571,8.184373,6.379885,9.96476,7.39859,5.027494,4.675085,5.902497,4.863711,8.187243,8.319689,6.623817,6.797646,9.297009,9.377809,8.771223
"ENSSSCG00000027840",68.116736,74.867334,91.76168,93.396271,110.336417,76.24962,96.838563,102.905071,92.946854,88.075525,95.95731,95.166787,81.770267,63.899758,76.097039,89.374029,100.91702,91.496798,87.932569,76.41901,82.91962,76.83216,125.084603,80.002059
"ENSSSCG00000027846",26.166018,18.713262,19.84282,27.294785,22.221258,20.975248,21.673943,25.356257,26.441991,25.05469,20.920394,27.289292,28.234681,18.843259,23.005909,21.994249,20.352237,24.243095,22.841099,25.873119,26.750998,21.546249,21.858406,21.036146
"ENSSSCG00000027847",0.774439,1.181093,0.986737,0.946137,0.438502,0.927309,0.917114,1.343584,1.020375,0.453427,0.588908,1.391595,1.182489,0.781874,1.661501,1.490625,0.698798,0.644296,1.515848,0.879349,1.249833,0.777018,0.88093,0.588804
"ENSSSCG00000027849",0,0.218764,0.140278,0.093785,0.300226,0,0,0,0.190311,0.405007,0.171719,0.124393,0,0,0.081039,0.437387,0,0.110793,0.181438,0.281525,0.144246,0.105141,0.281118,1.160676
"ENSSSCG00000027852",14.102168,5.876071,7.393535,7.540621,7.922445,6.167151,8.310974,6.304191,7.828341,8.191782,9.989744,7.420831,11.537692,1.988809,10.585077,7.055003,4.731399,12.503074,11.703246,13.312694,6.261598,7.033129,2.678101,5.623473
"ENSSSCG00000027854",32.833191,21.887102,19.020734,16.281973,13.490535,22.382597,17.341399,15.075734,17.773456,24.994147,14.984125,18.99864,36.027234,17.055276,18.117083,18.181303,19.451318,19.738132,18.360769,19.602088,27.3868,22.34225,18.545113,19.909641
"ENSSSCG00000027855",5.644039,4.355046,3.456494,3.142714,3.12097,4.013954,3.094521,4.195292,4.650279,3.730012,1.891559,3.981393,2.692336,2.511948,2.413834,4.116223,3.333472,1.624354,3.673934,2.068344,3.002518,2.259757,7.666219,2.1961
"ENSSSCG00000027857",54.501666,38.138996,42.146255,57.679935,52.025639,49.194827,50.345932,41.345356,43.272562,45.142317,49.189632,49.97063,49.114065,44.532796,49.415803,40.485981,48.651145,54.795969,46.184801,60.238327,45.213499,53.129083,41.227473,53.001931
"ENSSSCG00000027859",76.141986,55.052437,64.02486,45.259272,35.540358,62.043617,46.037939,42.925558,65.208592,75.831915,60.490921,62.195086,71.222754,34.199978,56.867615,45.740805,31.758405,54.497616,59.828605,70.632306,51.796373,61.698354,30.864471,63.09376
"ENSSSCG00000027860",26.657635,32.868134,26.615838,15.318592,16.912649,19.895453,21.691825,14.894267,9.918265,27.004744,12.958486,17.391006,24.220571,11.147697,19.927617,14.955354,15.145886,26.191448,22.372647,22.116138,29.843732,26.559395,16.667294,31.066689
"ENSSSCG00000027863",0.323877,0,0,0,0,0,0.246689,0,0,0,0,0,0,0,0.249463,0,0,0,0.170381,0,0,0,0,0
"ENSSSCG00000027865",10.687831,8.542349,7.933774,7.884713,7.853113,9.827903,9.663907,6.581984,8.9958,7.578987,7.020536,12.365333,9.285565,10.77996,8.891258,5.668821,7.059848,10.625193,9.903829,9.338441,10.252399,10.009107,10.468384,9.282657
"ENSSSCG00000027869",28.389117,19.156388,24.175277,22.758289,25.001235,21.644271,24.344468,29.082802,21.214913,24.861615,29.269865,18.365965,31.876292,15.844364,18.368976,27.829212,22.859815,21.640744,19.619716,27.817286,22.823586,25.746283,24.849166,25.696111
"ENSSSCG00000027872",2.389008,3.654441,3.693959,3.830303,6.292912,3.095733,8.026218,4.589958,10.693566,4.815342,2.890348,5.455615,3.776742,5.240739,4.82954,3.209041,2.46194,3.086447,3.604773,2.555552,3.159762,1.148156,5.553021,2.531832
"ENSSSCG00000027874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000027875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000027877",1.34701,1.487344,1.070773,1.527967,1.322169,4.193024,2.783986,1.753703,1.420427,4.481041,3.379339,1.345627,1.381325,0.757467,3.359433,2.222127,3.513697,5.626394,1.974656,6.349517,4.561889,4.249984,1.401519,9.527402
"ENSSSCG00000027882",12.377886,10.217548,13.222318,5.115015,1.773806,12.869413,6.763385,1.558052,13.536939,21.244715,7.104448,4.392095,10.461047,8.133886,5.436702,1.937172,4.472937,6.141268,8.923546,2.236168,11.697295,5.540797,4.173385,2.427151
"ENSSSCG00000027890",22.655522,8.761793,10.919721,6.092853,1.677967,13.90814,6.258199,3.324271,13.15511,24.723836,8.179648,11.596259,9.304497,5.422776,6.585718,7.148361,7.415164,7.555481,8.14385,6.917908,16.686355,6.830753,7.70806,5.939057
"ENSSSCG00000027894",41.097038,39.078239,37.340978,47.89211,47.779288,41.803434,39.506021,35.823686,36.977017,51.693949,35.392058,39.965593,49.433967,38.982367,40.782168,34.462997,34.205532,40.987174,39.351013,43.791937,42.089205,46.589307,41.840106,43.435308
"ENSSSCG00000027898",162.671533,91.453155,105.332409,95.87972,102.301018,133.72059,102.765199,100.431092,94.408544,143.843946,108.646059,106.939323,172.816567,75.537979,119.208848,91.536482,126.523721,119.048799,130.10686,174.844617,155.896592,139.281683,85.484408,144.952566
"ENSSSCG00000027901",0,0,0,0,0,0,0,0,0,0,0.29694,0,0,0,0,0.327196,0,0,0.629875,0,0,0,0,0
"ENSSSCG00000027902",30.577328,25.00453,28.114812,31.688027,33.120038,32.125608,34.627404,34.749223,34.11001,26.549956,25.617694,36.74927,29.478751,19.512239,36.614341,21.51061,26.50709,33.110785,27.399346,35.395872,32.664934,31.39639,38.651669,29.724694
"ENSSSCG00000027903",0,0.065279,0.240629,0.035221,0,0.520122,0.28367,0,0.204541,0.218065,0.198155,0,0.333493,0,0.287089,0,0.149032,0.43081,0.187986,0.460425,0.326835,0.566896,0.054838,0.176504
"ENSSSCG00000027905",31.248373,25.975213,35.021785,45.583944,35.835792,28.600307,29.800369,24.854277,33.91892,28.191691,29.583282,31.169496,30.769355,30.242717,24.179225,26.802184,32.144975,24.990367,30.130672,31.986733,27.50672,26.804462,32.289414,23.186998
"ENSSSCG00000027907",48.193255,36.903178,39.029817,27.92673,38.352767,43.477329,35.121322,41.291676,40.016777,49.824067,39.515975,44.684493,45.505445,26.456668,36.366325,41.107892,43.337322,41.51074,48.483128,36.708967,49.922444,46.066601,42.122875,40.954411
"ENSSSCG00000027916",35.430519,30.331328,34.083982,23.527726,25.577884,33.732594,23.838289,30.612673,36.788262,38.837477,26.868561,31.198062,34.929628,19.012289,26.245941,32.19094,17.054085,28.717724,34.921496,25.380595,29.918114,36.043359,23.783781,27.35307
"ENSSSCG00000027921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000027922",0,0,0,0,0,0.289452,0,0.214608,0,0.07026,0,0.172523,0.077616,0,0,0,0.048852,0.227705,0.319605,0.127531,0,0.139471,0.076013,0.118858
"ENSSSCG00000027923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000027926",0,0,0,0,0,0,0,0,0,0.11782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000027928",2.046313,0.455131,0.903518,0,0.885151,0.729464,0.734901,0.105835,0.331312,4.975827,1.27283,0.65118,1.499997,0.815284,2.327041,0,2.251132,2.570702,1.48809,1.115409,5.571903,3.971322,0.188199,7.197035
"ENSSSCG00000027935",2.563052,7.887931,6.445071,2.979898,1.332619,4.734341,3.961573,1.992522,11.518776,0.62205,1.214333,2.340488,3.585973,10.587588,1.864076,3.491567,0.371719,0.923746,1.309435,0.524092,0.756057,0.228791,3.628083,0.561162
"ENSSSCG00000027941",5.38032,3.643969,3.941795,1.416132,2.056793,7.467072,3.876857,3.780727,1.942753,3.83592,4.62931,4.879204,3.140267,4.764209,9.353633,4.355158,9.581766,5.319077,4.470283,12.69726,12.36558,5.307484,4.390754,7.0237
"ENSSSCG00000027946",98.85037,124.096476,83.330337,132.790535,159.48944,126.579423,76.332087,118.54055,109.543019,140.397396,110.736863,127.695702,148.919945,88.112707,68.34128,96.888941,114.072335,110.029124,94.459143,107.468744,109.306571,123.966475,119.857944,149.8523
"ENSSSCG00000027952",4.209913,1.14925,1.822164,0.654984,0.877973,6.457504,1.105164,0.529012,3.278953,3.099089,0.958879,1.070835,0.894459,2.184846,2.832317,0.752005,0.875242,6.693555,2.023265,1.851099,2.975746,1.515423,1.317199,3.318465
"ENSSSCG00000027954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000027956",19.787143,14.737085,17.516086,13.854052,14.568495,19.168242,14.737361,16.220786,17.660128,19.413003,17.964733,18.426202,19.864083,11.203769,14.263616,16.243793,14.629288,14.292876,17.40105,18.943787,15.893891,19.490852,12.694447,19.104136
"ENSSSCG00000027967",4.778442,3.643005,1.814188,0.490207,6.473228,4.153501,3.7691,5.181018,2.508866,6.750312,5.281739,1.766221,2.16675,1.034081,5.343794,1.208046,4.098509,8.816755,7.3162,9.007149,4.470342,8.413408,3.350562,7.08333
"ENSSSCG00000027970",41.736023,18.41127,25.947629,17.657608,15.473405,20.621035,33.454384,28.365172,22.954363,16.947567,20.580833,33.588053,41.459411,10.415998,20.997534,22.209246,14.996328,14.720226,28.720167,29.915749,26.890547,26.922688,20.714277,18.65296
"ENSSSCG00000027973",24.409695,19.221112,21.976612,17.644006,23.24023,21.95148,22.078717,17.460471,21.512713,26.542395,19.1481,19.40817,25.171043,18.755359,23.427768,15.397093,23.329702,27.481615,28.690222,23.791495,22.949106,28.740481,20.426122,26.493573
"ENSSSCG00000027974",7.189013,7.127508,7.774401,11.397639,10.588327,7.252013,7.214389,7.558042,8.038287,7.871297,6.504786,6.37291,8.538554,13.182672,9.2443,9.313324,7.635531,8.557464,8.469976,9.710174,6.912688,8.416573,10.305611,7.428745
"ENSSSCG00000027981",0.115528,0.304597,0.330453,0.209067,0.083909,0.130044,0.172341,0.618948,0.039192,0.290113,0.329527,0.666596,0.047542,0.194124,0.812814,0.56025,0.230941,0.274923,0.252547,0.58378,0.17885,0.082735,0.069824,0.13827
"ENSSSCG00000027984",0.770775,0.458154,0.37584,0.136195,0.836328,0.144328,0.267124,0.252592,0,0.50629,0.183803,0.173913,0.254397,0.158387,0.763973,0.20865,0.341296,0.306724,0.35884,0.920661,0.520065,0.45652,0.282819,0.409119
"ENSSSCG00000027986",13.717018,7.777274,8.706073,7.707093,7.90028,12.716321,10.619966,10.971179,11.926566,13.893921,7.130424,10.661903,10.334898,6.860222,8.608685,10.482884,6.140181,12.508009,9.694688,9.273002,8.744982,6.615907,9.240588,8.665012
"ENSSSCG00000027989",0,0,0.162045,0,0,0,0,0,0,0.187757,0,0,0,0,0.189442,0,0,0,0,0,0,0,0,0
"ENSSSCG00000027991",9.35675,4.782713,4.745703,6.615724,3.253285,7.351546,4.623236,4.929966,5.858768,9.790062,6.714597,7.782499,6.9327,5.138545,5.285525,4.433547,5.107291,6.457653,6.741418,6.799505,6.52531,5.886009,5.633327,5.426224
"ENSSSCG00000027992",11.121837,5.466023,6.625722,4.015215,3.65979,6.347856,4.419351,3.515869,5.85491,10.894929,5.382723,4.790385,9.731248,2.824415,6.892102,4.836437,5.237419,4.47563,6.174124,8.249672,4.71487,6.248719,2.617206,3.240123
"ENSSSCG00000028004",87.737526,63.85384,86.910083,69.885071,95.749938,100.993792,78.376038,84.021653,93.923295,89.50716,78.592631,81.773725,117.015538,66.252869,94.196529,79.943219,101.359362,108.925739,118.853645,122.070408,109.47138,121.101765,66.633272,114.433261
"ENSSSCG00000028005",29.977385,22.57554,18.347527,26.176476,23.517845,20.017034,27.284845,26.704322,21.419637,28.66091,22.513167,18.226294,20.669773,12.317656,24.485473,18.717386,21.774511,32.324052,30.413473,31.714136,26.955514,25.351135,25.509352,27.232223
"ENSSSCG00000028007",17.351555,15.040329,16.030762,17.548947,16.93997,18.47199,20.328201,11.910279,15.554876,21.702264,14.147302,16.746233,12.555061,11.11277,16.519142,14.762444,19.992704,20.011308,12.634842,17.742045,17.947293,13.977336,17.968242,22.208322
"ENSSSCG00000028010",14.17665,22.598135,19.683258,28.787003,33.552815,20.788722,25.275771,20.424133,20.453344,19.103478,22.121804,26.374967,22.899983,25.616078,21.378869,12.998764,25.162125,20.117979,12.381015,15.957809,17.322485,21.284096,25.254531,20.946493
"ENSSSCG00000028015",0,0,0,0,0,0,0,0,0,0.147762,0,0,0,0,0,0,0,0,0,0,0,0.109608,0,0
"ENSSSCG00000028018",46.017901,31.289471,37.673207,29.858933,27.288687,32.430228,30.726339,27.364855,41.109248,42.033004,34.145826,34.706231,48.399908,20.238549,34.420229,29.945934,22.328428,29.541703,37.800719,29.238956,31.635434,36.568697,20.578087,33.563211
"ENSSSCG00000028019",38.571999,42.842489,39.666664,54.340744,40.479401,39.750771,48.524622,51.908158,41.722335,38.481965,47.032565,57.301841,41.718785,36.025888,31.767139,42.330937,34.55361,41.440925,33.46531,27.066785,34.205075,29.685933,53.456679,30.373786
"ENSSSCG00000028020",26.003926,14.271772,16.055054,11.784231,13.343104,16.576866,12.140844,12.546481,18.777267,18.896783,14.014227,15.591474,18.164466,9.342656,14.561637,9.261744,12.774069,21.663963,19.24328,16.663817,16.97135,16.755691,12.501741,16.738787
"ENSSSCG00000028022",835.22142,1301.310724,1096.51632,1141.908457,834.392939,904.301382,911.016005,725.887675,1662.059902,866.772055,900.701959,1190.163651,1293.305475,1126.83062,653.600517,818.039308,522.666218,517.994734,758.793117,583.235858,661.152852,717.657493,1009.543488,730.308786
"ENSSSCG00000028025",8.661501,9.078628,10.992081,12.717564,10.254081,8.776572,10.785986,10.540608,9.323888,12.740104,12.638045,12.126784,8.501494,11.49799,6.275782,10.2325,12.976687,10.066346,6.849905,10.355417,9.706705,12.210049,12.483041,9.022375
"ENSSSCG00000028030",1.116343,0.408389,0.659071,0,0.384813,0.143914,0.765775,0.310075,0.300239,0.709434,0.396157,0,0.413164,0,0.572413,0.176875,0.881467,1.341544,0.783988,0.371122,1.330881,0.583767,0.47021,1.737839
"ENSSSCG00000028031",7.214837,2.149805,2.802853,1.214213,2.432075,2.905288,3.173618,2.794884,3.043792,6.441142,2.472599,3.769346,3.30498,1.848518,5.205564,1.859149,2.766989,3.72502,4.479173,6.878694,3.801979,4.997246,1.76477,4.191428
"ENSSSCG00000028033",18.381546,18.646086,20.349734,20.537241,21.730754,19.371611,20.592246,17.537436,22.008383,22.849249,19.309744,22.856234,26.606823,12.266268,21.956798,16.185839,20.098401,21.770375,21.397173,23.905584,23.443318,25.278579,17.241751,21.669598
"ENSSSCG00000028035",137.073495,110.3525,124.620871,149.123797,146.003745,134.950676,152.184479,142.930578,130.886054,127.348135,123.880651,138.01286,140.134102,119.15313,132.490267,113.021225,122.673646,145.445964,125.97021,147.161691,122.50048,140.12417,132.471041,136.679426
"ENSSSCG00000028036",8.290012,7.924637,6.848258,6.702198,7.29943,8.305826,6.695036,5.543974,7.744518,8.312719,7.597154,5.008866,10.597983,3.955419,7.381169,5.463966,5.379643,6.169403,7.235681,7.0117,7.997995,6.697307,4.324488,5.453314
"ENSSSCG00000028045",26.981846,18.414652,23.726444,21.672537,22.261241,23.719807,18.928944,20.71131,27.359028,26.054824,23.573454,31.706006,24.648877,23.2601,18.992995,16.786902,18.626566,27.029624,24.077328,19.110035,27.177177,21.060549,20.989812,23.500687
"ENSSSCG00000028047",8.095001,7.900938,6.984854,5.44553,6.460469,5.210764,5.899488,6.393062,7.979968,6.886582,4.989995,5.146654,7.61455,4.789087,8.468996,3.8113,4.694074,7.255749,6.285674,7.087911,6.210239,7.32084,4.457788,6.304399
"ENSSSCG00000028048",8.939022,7.73148,6.919016,4.417927,1.319621,6.136547,3.51844,2.535748,6.987325,14.898001,5.064394,5.447125,6.551795,3.933487,3.638666,4.167837,2.914061,3.496966,5.242926,1.79467,6.3648,2.655165,2.008724,2.659632
"ENSSSCG00000028051",0.83682,0,0.147474,0.125802,0,0.537299,0.090324,0.238589,0.479881,0.757567,0,0.211581,0.364895,0.648008,0.616193,0,0.36767,0.526246,1.060443,0.964853,0.365024,0.926287,0.094289,0.691379
"ENSSSCG00000028052",19.184581,13.173796,15.494276,7.914319,7.427524,13.543169,10.581713,9.301558,16.529504,19.556391,10.320499,10.16103,17.817132,6.452986,12.719878,9.758923,9.258578,10.769286,20.037378,13.600332,16.798545,17.060579,11.037352,18.797908
"ENSSSCG00000028054",5.817864,3.19584,3.781111,3.52011,4.338013,3.951307,4.329938,3.721707,4.038511,5.667462,3.242894,5.232203,5.41936,1.840485,5.079271,2.916377,3.648645,5.237292,4.839881,5.511858,4.734544,5.469576,2.73197,4.412417
"ENSSSCG00000028056",197.281202,119.669337,93.494154,302.997427,166.953902,113.412004,101.04944,122.833016,100.911454,174.44801,151.835362,162.619608,156.109541,90.433838,86.771993,230.539684,147.113164,159.241801,121.572754,140.229376,114.696778,141.911648,86.174351,105.545576
"ENSSSCG00000028060",0.727937,0.3715,0.155978,0.69006,0.516387,0.890047,0.27986,0.406453,0.096669,1.170444,0.806851,0.59147,1.250432,0,0.258615,0.60137,0.525518,1.111016,1.392754,0.617217,2.353979,3.239142,0.526873,1.959112
"ENSSSCG00000028062",0,0.173642,0.724756,0.852679,0,1.252484,0,0.779156,0,1.773047,0.642535,0,1.865762,0.562213,0.321168,0,0.512085,0.137412,0.379649,0,2.199527,1.052778,0.166206,0
"ENSSSCG00000028064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028065",15.244509,11.886778,11.68546,10.17856,9.722284,15.329973,10.313609,10.910518,12.196615,15.977865,10.082214,11.052702,12.324957,10.462934,12.544663,7.223782,10.256021,14.146026,12.184087,17.25047,17.421136,13.863516,11.170325,13.159099
"ENSSSCG00000028066",8.038836,7.698296,6.914774,6.386557,5.873888,7.806889,7.198412,5.502614,7.092049,11.083051,5.660924,6.947798,7.186479,5.535819,7.238945,7.487549,7.444647,7.488671,8.173329,9.374417,7.999398,10.027862,8.193667,6.442231
"ENSSSCG00000028076",39.908858,15.028985,25.568985,31.866623,27.478262,29.392274,23.447703,41.579016,17.056567,25.469465,38.111107,24.676891,36.299595,12.33861,29.953448,19.977083,37.440037,30.038144,23.71516,38.181589,27.729762,31.524171,17.739584,27.248915
"ENSSSCG00000028078",14.301792,8.038917,11.074727,9.832023,11.41925,9.836077,9.744733,8.442199,10.570805,16.814085,11.121853,12.201035,12.10046,5.553458,10.788977,7.15249,10.282548,11.417797,11.815288,11.248989,12.386009,13.238765,8.147035,14.242223
"ENSSSCG00000028080",1.351754,1.117561,1.18766,1.437324,2.112482,1.486382,2.015444,0.334869,3.185187,1.437635,1.343948,2.415951,1.864985,1.645385,2.341785,1.76766,1.849389,2.700001,2.609642,1.512307,1.319254,2.29646,2.077163,2.541247
"ENSSSCG00000028085",0.535877,0.289527,0.193659,0.78068,0.345902,0,0.356177,0.529891,0.108475,0.244546,0.338148,0.444762,0.74755,0.298974,0.347037,0.530397,0.940702,0.065841,0.730891,0.219393,0.41535,0.631543,0.252574,0.217347
"ENSSSCG00000028092",35.824391,16.036005,19.512615,19.743395,22.222339,27.810884,17.726845,21.202572,24.729035,30.520912,25.590914,18.596671,23.82343,14.900168,22.879676,22.78325,26.11021,21.530446,33.350953,31.791139,29.568424,28.590675,32.08208,20.785292
"ENSSSCG00000028097",51.14938,46.955936,43.95739,46.410708,53.693641,46.942245,52.356603,52.368047,47.184414,53.1458,42.935873,49.551313,63.308345,38.602145,48.429099,45.470519,47.091453,53.765678,53.382825,55.61664,54.356259,51.485387,42.472473,51.449198
"ENSSSCG00000028101",13.154782,24.356593,15.28484,14.909598,10.740616,12.922571,15.634576,10.73203,19.084125,9.983854,10.762622,12.827845,11.543243,17.949401,9.470651,7.396265,8.249551,10.572991,10.531174,9.391728,11.471769,9.646683,18.24849,12.245353
"ENSSSCG00000028104",0.528097,0.170149,0.254729,0.096531,0.193632,0.100776,0.102208,0.218758,0.449849,0.186861,0.21031,0.351576,0.105656,0,0.206265,0,0.201543,0.217286,0.145519,0.093432,0.069054,0.065262,0.317262,0.242755
"ENSSSCG00000028108",55.786533,52.559691,65.919224,49.391462,40.306216,47.358661,51.226541,36.215568,86.986524,49.77718,43.044344,55.651298,59.401949,43.71112,46.898645,40.373174,26.998023,38.386094,44.991421,46.344069,35.755707,42.499813,37.747834,29.910948
"ENSSSCG00000028109",54.557221,66.874538,70.579889,57.373883,49.870044,49.019705,52.725937,38.687584,83.07229,57.557756,53.593209,71.621876,58.23376,55.076091,56.523444,39.672048,47.845129,45.153665,49.117767,44.029347,57.731565,45.440541,56.826951,45.651693
"ENSSSCG00000028112",3.162906,3.300926,3.240925,2.753841,2.989004,3.223844,4.522857,2.751512,2.655789,2.741452,3.529918,3.482426,4.996587,2.988274,3.866042,2.946357,1.916575,2.737624,3.365131,5.156225,3.040748,2.690009,2.233321,2.953042
"ENSSSCG00000028113",230.522551,170.975878,191.683449,253.19813,300.33386,221.658136,277.405576,181.066686,197.638734,215.68728,184.925582,219.566129,175.345766,282.84073,222.115914,177.974259,206.517317,258.753935,238.364923,291.497201,214.98853,222.598852,261.34443,203.60032
"ENSSSCG00000028115",0,0,0.053647,0.208095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040194,0,0,0,0
"ENSSSCG00000028117",9.297157,6.22616,6.863932,7.438682,7.64699,3.840247,6.373884,5.772771,8.226359,8.301812,4.852284,7.773392,8.632082,5.948733,5.806726,3.566461,5.428274,6.676271,7.642526,7.575585,5.471483,3.639552,4.118582,5.768253
"ENSSSCG00000028122",0.264264,0,0.184899,0,0.092795,0,0,0,0,0.096327,0,0,0,0,0,0,0.135797,0.10969,0.220231,0.197591,0,0.141201,0,0.074786
"ENSSSCG00000028123",24.034311,30.143585,25.90665,26.439516,26.69443,28.325818,25.988214,25.103378,29.70681,25.376154,27.570953,31.107317,30.78307,19.328186,22.704958,23.002905,25.253097,26.485814,23.510846,24.218178,18.749095,22.932523,26.999757,24.560977
"ENSSSCG00000028124",29.34403,35.131636,38.315208,31.186557,47.163439,25.316387,30.41961,37.84407,30.92282,43.138398,27.9367,29.069004,38.410234,24.932847,35.188855,23.845834,44.593175,36.117253,31.490543,29.347997,33.780367,33.48116,31.732474,33.402781
"ENSSSCG00000028126",5.233315,3.415759,4.305589,2.990095,3.322396,4.700741,3.820603,4.692271,4.070796,5.324359,3.190973,4.685555,4.801512,2.828521,4.431654,5.079507,3.621278,4.72386,5.621909,4.600286,5.634245,5.676214,3.660653,5.155091
"ENSSSCG00000028132",142.025104,107.919023,129.407594,179.516673,180.327773,169.215011,141.363854,169.819257,130.325412,121.244527,139.831941,168.426873,122.162272,155.298083,163.709157,103.749879,160.483381,181.064164,166.205715,120.653184,155.211639,131.142282,174.542778,128.582251
"ENSSSCG00000028135",30.159802,27.758853,26.301123,29.992214,39.733053,28.90199,27.061061,31.585294,25.255926,46.446522,25.846349,18.79881,33.049274,27.692794,32.409368,25.763278,28.305647,39.306747,44.559501,56.363154,32.584724,36.474871,26.202496,36.628
"ENSSSCG00000028136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028139",1.334872,1.42035,0.201959,0.296771,0.971533,1.278974,0.754272,0.403386,1.039122,0.78244,0.350514,0.941481,0.647661,0.161511,1.083765,1.498446,0.18079,1.263883,1.147917,3.758714,0.762682,0.897473,0.196633,2.386853
"ENSSSCG00000028144",10.738795,9.985565,4.096589,1.229628,2.999684,6.729087,1.942525,0.976286,8.636276,11.501415,2.923579,3.370972,5.216409,4.358747,2.409238,6.54369,3.933712,5.27623,4.372977,4.986343,7.158778,5.464068,3.98453,7.323656
"ENSSSCG00000028148",28.241835,13.768427,17.409164,15.631088,10.83703,18.036743,12.643613,11.604756,14.463437,21.979541,12.893034,15.949246,22.50673,12.618026,22.134492,10.40687,17.084615,26.606941,18.485443,22.981803,20.14252,17.702728,11.586397,16.576222
"ENSSSCG00000028149",36.365666,38.027827,44.875912,43.665332,61.876031,44.150029,44.996614,52.159365,47.728493,36.974418,43.462803,47.427636,50.718001,45.677634,54.823088,56.414648,60.787045,59.635283,53.572238,49.661269,55.361068,47.496977,60.984808,48.331904
"ENSSSCG00000028157",18.690132,12.40641,15.308115,14.988948,17.20538,18.201399,14.886176,13.572991,11.784485,20.203524,13.333401,16.08991,18.71098,9.840469,17.651161,9.226298,14.87306,18.284759,17.296968,20.289107,16.480892,21.459729,15.987715,19.391718
"ENSSSCG00000028159",9.915721,7.383872,7.937251,6.196595,6.382088,8.842211,7.432556,3.968415,8.187096,9.446601,7.366926,8.130262,10.316646,8.514254,7.18581,4.132992,6.874572,8.219708,10.316673,11.336536,11.031317,11.720363,6.308386,6.194612
"ENSSSCG00000028166",0,0,0,0.186946,0,0,0,0,0.372018,0,0,0,0,0,0,0,0,0,0,0,0,0.516703,0,0
"ENSSSCG00000028167",75.224321,58.450516,76.160303,115.770766,158.303702,107.729767,108.988269,112.772124,57.763444,96.589228,63.449042,120.199396,44.753431,122.81749,120.385726,112.002847,97.004415,91.918095,83.696822,101.846195,67.056373,101.120671,114.997349,81.095859
"ENSSSCG00000028168",34.221342,25.053466,27.721583,27.824192,22.570193,37.334712,31.519435,28.638076,30.654473,35.789654,27.034087,32.766825,41.226735,25.060077,37.1838,20.909814,30.753061,36.432557,35.979838,46.689628,36.856649,37.336771,23.570794,31.759354
"ENSSSCG00000028169",3.292669,2.581334,3.398597,2.447641,3.13076,1.577113,2.223336,2.45872,3.027789,3.087652,2.013981,2.448833,3.128849,1.896674,1.580636,1.761128,2.216612,2.95415,3.27598,2.493315,2.414495,2.155355,2.282409,3.156114
